SE_ID,SC_GRAD_VLUE,NGST_QY
3395,달걀야채전,0
3396,자두,0
3397,라면사리,0
3398,차수수밥,107
3399,햄김치찌개,12
3400,달걀야채전,0
3401,깍두기,0
3402,자두,0
3403,코다리강정,50
3404,라면사리,0
3405,차수수밥,40
3406,햄김치찌개,0
3407,달걀야채전,77
3408,깍두기,0
3409,자두,10
3410,코다리강정,58
3411,라면사리,0
3412,차수수밥,22
3413,햄김치찌개,32
3414,달걀야채전,33
3415,깍두기,0
3416,자두,0
3417,라면사리,0
3418,차수수밥,105
3419,햄김치찌개,77
3420,달걀야채전,0
3421,깍두기,0
3422,자두,0
3423,코다리강정,33
3424,라면사리,23
3425,차수수밥,4
3426,햄김치찌개,0
3427,달걀야채전,88
3428,깍두기,0
3429,자두,20
3430,코다리강정,41
3431,라면사리,0
3432,차수수밥,80
3433,햄김치찌개,64
3434,달걀야채전,33
3435,깍두기,0
3436,자두,0
3437,코다리강정,8
3438,라면사리,10
3439,차수수밥,85
3440,햄김치찌개,90
3441,달걀야채전,88
3442,깍두기,4
3443,자두,80
3444,코다리강정,25
3445,라면사리,28
3446,차수수밥,85
3447,햄김치찌개,64
3448,달걀야채전,66
3449,깍두기,0
3450,자두,80
3451,코다리강정,50
3452,라면사리,26
3453,차수수밥,107
3454,햄김치찌개,96
3455,달걀야채전,66
3456,깍두기,0
3457,자두,80
3458,코다리강정,58
3459,라면사리,20
3460,차수수밥,107
3461,햄김치찌개,102
3462,달걀야채전,0
3463,깍두기,0
3464,자두,80
3465,코다리강정,58
3466,라면사리,28
3467,차수수밥,40
3468,햄김치찌개,12
3469,달걀야채전,22
3470,깍두기,0
3471,자두,20
3472,코다리강정,58
3473,라면사리,3
3474,차수수밥,17
3475,햄김치찌개,12
3476,달걀야채전,0
3477,깍두기,8
3478,자두,60
3479,라면사리,0
3480,차수수밥,107
3481,햄김치찌개,128
3482,달걀야채전,0
3483,깍두기,12
3484,자두,55
3485,코다리강정,4
3486,라면사리,28
3487,차수수밥,105
3488,햄김치찌개,141
3489,달걀야채전,88
3490,깍두기,8
3491,자두,75
3492,코다리강정,16
3493,라면사리,28
3494,차수수밥,35
3495,햄김치찌개,38
3496,달걀야채전,66
3497,자두,35
3498,코다리강정,16
3499,햄김치찌개,51
3500,깍두기,8
3501,라면사리,0
3502,차수수밥,17
3503,햄김치찌개,102
3504,달걀야채전,11
3505,깍두기,0
3506,자두,0
3507,코다리강정,8
3508,라면사리,16
3509,차수수밥,107
3510,햄김치찌개,64
3511,달걀야채전,55
3512,깍두기,0
3513,자두,0
3514,코다리강정,16
3515,라면사리,10
3516,햄김치찌개,90
3517,깍두기,0
3518,코다리강정,0
3519,라면사리,10
3520,차수수밥,2
3521,햄김치찌개,77
3522,달걀야채전,5
3523,깍두기,12
3524,자두,80
3525,코다리강정,8
3526,라면사리,20
3527,차수수밥,107
3528,햄김치찌개,64
3529,달걀야채전,0
3530,깍두기,37
3531,자두,20
3532,라면사리,26
3533,차수수밥,26
3534,햄김치찌개,64
3535,달걀야채전,5
3536,깍두기,12
3537,자두,0
3538,코다리강정,58
3539,라면사리,6
3540,차수수밥,105
3541,햄김치찌개,160
3542,달걀야채전,22
3543,깍두기,12
3544,자두,30
3545,라면사리,30
3546,차수수밥,4
3547,햄김치찌개,115
3548,깍두기,4
3549,자두,0
3550,라면사리,0
3551,차수수밥,38
3552,햄김치찌개,25
3553,달걀야채전,5
3554,깍두기,8
3555,자두,0
3556,코다리강정,0
3557,라면사리,0
3558,차수수밥,22
3559,햄김치찌개,90
3560,달걀야채전,88
3561,깍두기,8
3562,자두,80
3563,코다리강정,13
3564,라면사리,30
3565,차수수밥,107
3566,햄김치찌개,180
3567,달걀야채전,66
3568,깍두기,12
3569,자두,20
3570,코다리강정,50
3571,라면사리,30
3572,차수수밥,20
3573,햄김치찌개,51
3574,달걀야채전,0
3575,자두,80
3576,코다리강정,41
3577,라면사리,26
3578,차수수밥,2
3579,햄김치찌개,102
3580,달걀야채전,77
3581,깍두기,12
3582,자두,0
3583,코다리강정,50
3584,라면사리,26
3585,차수수밥,109
3586,달걀야채전,66
3587,깍두기,4
3588,코다리강정,41
3589,라면사리,23
3590,차수수밥,4
3591,햄김치찌개,51
3592,달걀야채전,88
3593,깍두기,4
3594,자두,80
3595,코다리강정,58
3596,라면사리,0
3597,차수수밥,13
3598,햄김치찌개,19
3599,달걀야채전,66
3600,깍두기,0
3601,자두,80
3602,코다리강정,16
3603,라면사리,0
3604,차수수밥,107
3605,햄김치찌개,115
3606,달걀야채전,11
3607,깍두기,25
3608,자두,80
3609,라면사리,23
3610,차수수밥,107
3611,햄김치찌개,64
3612,달걀야채전,77
3613,깍두기,0
3614,자두,80
3615,코다리강정,8
3616,라면사리,20
3617,차수수밥,112
3618,햄김치찌개,141
3619,달걀야채전,88
3620,깍두기,50
3621,자두,55
3622,코다리강정,8
3623,라면사리,28
3624,차수수밥,107
3625,햄김치찌개,167
3626,달걀야채전,34
3627,깍두기,29
3628,자두,50
3629,라면사리,30
3630,차수수밥,112
3631,햄김치찌개,32
3632,달걀야채전,11
3633,깍두기,20
3634,자두,0
3635,코다리강정,8
3636,라면사리,28
3637,차수수밥,107
3638,햄김치찌개,115
3639,달걀야채전,0
3640,깍두기,0
3641,자두,50
3642,코다리강정,45
3643,라면사리,28
3644,차수수밥,112
3645,햄김치찌개,12
3646,달걀야채전,5
3647,깍두기,0
3648,자두,0
3649,코다리강정,8
3650,라면사리,10
3651,차수수밥,0
3652,햄김치찌개,51
3653,달걀야채전,0
3654,깍두기,0
3655,자두,80
3656,코다리강정,50
3657,라면사리,0
3658,차수수밥,107
3659,햄김치찌개,102
3660,달걀야채전,77
3661,깍두기,37
3662,자두,80
3663,코다리강정,25
3664,라면사리,30
3665,차수수밥,11
3666,햄김치찌개,64
3667,달걀야채전,0
3668,깍두기,12
3669,자두,40
3670,코다리강정,50
3671,라면사리,0
3672,차수수밥,100
3673,햄김치찌개,90
3674,달걀야채전,11
3675,깍두기,0
3676,자두,0
3677,코다리강정,50
3678,라면사리,20
3679,차수수밥,107
3680,햄김치찌개,38
3681,달걀야채전,77
3682,깍두기,0
3683,자두,50
3684,코다리강정,4
3685,라면사리,16
3686,차수수밥,107
3687,햄김치찌개,115
3688,달걀야채전,33
3689,깍두기,0
3690,자두,50
3691,코다리강정,0
3692,라면사리,30
3693,차수수밥,107
3694,달걀야채전,0
3695,깍두기,0
3696,자두,0
3697,코다리강정,0
3698,라면사리,16
3699,차수수밥,103
3700,햄김치찌개,141
3701,달걀야채전,11
3702,깍두기,12
3703,자두,30
3704,코다리강정,8
3705,라면사리,28
3706,차수수밥,80
3707,햄김치찌개,0
3708,달걀야채전,0
3709,깍두기,8
3710,자두,80
3711,코다리강정,8
3712,라면사리,26
3713,차수수밥,4
3714,햄김치찌개,25
3715,달걀야채전,0
3716,깍두기,0
3717,자두,0
3718,코다리강정,58
3719,라면사리,0
3720,차수수밥,107
3721,햄김치찌개,90
3722,달걀야채전,11
3723,깍두기,0
3724,자두,20
3725,코다리강정,16
3726,라면사리,26
3727,차수수밥,0
3728,햄김치찌개,12
3729,달걀야채전,0
3730,깍두기,29
3731,자두,55
3732,코다리강정,8
3733,라면사리,0
3734,차수수밥,8
3735,햄김치찌개,12
3736,달걀야채전,11
3737,깍두기,0
3738,자두,80
3739,코다리강정,66
3740,라면사리,26
3741,차수수밥,107
3742,햄김치찌개,51
3743,달걀야채전,82
3744,깍두기,12
3745,자두,25
3746,코다리강정,50
3747,라면사리,10
3748,차수수밥,107
3749,햄김치찌개,64
3750,달걀야채전,0
3751,깍두기,12
3752,자두,0
3753,코다리강정,20
3754,라면사리,13
3755,차수수밥,35
3756,햄김치찌개,51
3757,달걀야채전,33
3758,자두,80
3759,코다리강정,50
3760,라면사리,13
3761,차수수밥,26
3762,햄김치찌개,38
3763,달걀야채전,22
3764,깍두기,0
3765,자두,0
3766,코다리강정,25
3767,라면사리,0
3768,차수수밥,80
3769,햄김치찌개,90
3770,달걀야채전,88
3771,깍두기,0
3772,자두,80
3773,코다리강정,0
3774,라면사리,30
3775,차수수밥,67
3776,햄김치찌개,12
3777,달걀야채전,0
3778,깍두기,12
3779,자두,50
3780,코다리강정,50
3781,라면사리,0
3782,차수수밥,105
3783,햄김치찌개,128
3784,달걀야채전,38
3785,깍두기,0
3786,자두,20
3787,코다리강정,58
3788,라면사리,26
3789,차수수밥,44
3790,햄김치찌개,64
3791,달걀야채전,22
3792,깍두기,0
3793,자두,80
3794,코다리강정,0
3795,라면사리,26
3796,차수수밥,89
3797,햄김치찌개,102
3798,달걀야채전,33
3799,깍두기,4
3800,자두,0
3801,코다리강정,0
3802,라면사리,0
3803,차수수밥,105
3804,햄김치찌개,64
3805,달걀야채전,22
3806,깍두기,0
3807,자두,80
3808,코다리강정,8
3809,라면사리,0
3810,차수수밥,8
3811,햄김치찌개,25
3812,달걀야채전,88
3813,깍두기,37
3814,자두,75
3815,코다리강정,58
3816,라면사리,10
3817,김가루볶음밥,119
3818,콩나물국,161
3819,난,26
3820,닭날개간장구이,37
3821,수박,80
3822,커리소스,30
3823,배추김치,0
3824,김가루볶음밥,119
3825,콩나물국,200
3826,난,5
3827,닭날개간장구이,45
3828,수박,80
3829,커리소스,0
3830,배추김치,80
3831,김가루볶음밥,112
3832,콩나물국,190
3833,난,26
3834,닭날개간장구이,60
3835,수박,80
3836,커리소스,30
3837,배추김치,70
3838,김가루볶음밥,0
3839,콩나물국,76
3840,난,2
3841,닭날개간장구이,52
3842,수박,80
3843,커리소스,0
3844,배추김치,0
3845,김가루볶음밥,122
3846,콩나물국,85
3847,난,5
3848,닭날개간장구이,60
3849,수박,80
3850,커리소스,0
3851,배추김치,60
3852,김가루볶음밥,119
3853,콩나물국,95
3854,난,20
3855,닭날개간장구이,0
3856,수박,91
3857,배추김치,70
3858,김가루볶음밥,33
3859,콩나물국,28
3860,난,0
3861,닭날개간장구이,60
3862,수박,0
3863,커리소스,0
3864,배추김치,10
3865,김가루볶음밥,112
3866,콩나물국,28
3867,난,5
3868,닭날개간장구이,52
3869,수박,34
3870,커리소스,0
3871,배추김치,10
3872,김가루볶음밥,6
3873,콩나물국,66
3874,난,26
3875,닭날개간장구이,60
3876,수박,80
3877,커리소스,30
3878,배추김치,5
3879,김가루볶음밥,125
3880,콩나물국,47
3881,난,26
3882,닭날개간장구이,60
3883,수박,80
3884,커리소스,30
3885,배추김치,10
3886,김가루볶음밥,125
3887,콩나물국,9
3888,난,2
3889,닭날개간장구이,60
3890,수박,0
3891,커리소스,0
3892,배추김치,10
3893,김가루볶음밥,125
3894,콩나물국,190
3895,난,20
3896,닭날개간장구이,60
3897,수박,80
3898,커리소스,30
3899,배추김치,50
3900,김가루볶음밥,112
3901,콩나물국,114
3902,난,26
3903,닭날개간장구이,30
3904,수박,80
3905,커리소스,30
3906,배추김치,30
3907,김가루볶음밥,119
3908,콩나물국,209
3909,난,23
3910,닭날개간장구이,60
3911,수박,91
3912,배추김치,60
3913,김가루볶음밥,6
3914,콩나물국,152
3915,난,13
3916,닭날개간장구이,60
3917,수박,45
3918,커리소스,0
3919,배추김치,0
3920,김가루볶음밥,102
3921,난,10
3922,닭날개간장구이,60
3923,수박,0
3924,커리소스,15
3925,배추김치,20
3926,김가루볶음밥,59
3927,난,26
3928,닭날개간장구이,45
3929,수박,80
3930,커리소스,0
3931,김가루볶음밥,112
3932,콩나물국,47
3933,난,2
3934,닭날개간장구이,60
3935,수박,80
3936,배추김치,10
3937,김가루볶음밥,125
3938,콩나물국,66
3939,난,13
3940,닭날개간장구이,52
3941,수박,91
3942,배추김치,50
3943,김가루볶음밥,19
3944,콩나물국,180
3945,난,26
3946,닭날개간장구이,60
3947,수박,80
3948,커리소스,30
3949,배추김치,0
3950,김가루볶음밥,105
3951,콩나물국,180
3952,난,0
3953,닭날개간장구이,37
3954,수박,80
3955,커리소스,0
3956,배추김치,10
3957,김가루볶음밥,79
3958,콩나물국,0
3959,난,15
3960,닭날개간장구이,37
3961,수박,34
3962,커리소스,15
3963,배추김치,10
3964,김가루볶음밥,125
3965,콩나물국,180
3966,난,26
3967,닭날개간장구이,60
3968,수박,80
3969,커리소스,30
3970,배추김치,50
3971,김가루볶음밥,3
3972,콩나물국,19
3973,난,2
3974,닭날개간장구이,60
3975,수박,80
3976,커리소스,22
3977,배추김치,0
3978,김가루볶음밥,119
3979,콩나물국,57
3980,난,26
3981,닭날개간장구이,60
3982,수박,80
3983,커리소스,30
3984,배추김치,70
3985,김가루볶음밥,26
3986,콩나물국,0
3987,난,20
3988,닭날개간장구이,37
3989,수박,11
3990,배추김치,0
3991,김가루볶음밥,112
3992,콩나물국,114
3993,난,23
3994,닭날개간장구이,52
3995,수박,80
3996,커리소스,22
3997,배추김치,20
3998,김가루볶음밥,112
3999,콩나물국,152
4000,난,20
4001,닭날개간장구이,60
4002,수박,91
4003,배추김치,10
4004,김가루볶음밥,115
4005,콩나물국,9
4006,닭날개간장구이,30
4007,수박,125
4008,배추김치,80
4009,김가루볶음밥,109
4010,콩나물국,57
4011,난,0
4012,닭날개간장구이,0
4013,수박,22
4014,커리소스,0
4015,김가루볶음밥,112
4016,콩나물국,38
4017,난,2
4018,닭날개간장구이,30
4019,수박,102
4020,커리소스,0
4021,배추김치,10
4022,김가루볶음밥,122
4023,콩나물국,209
4024,난,26
4025,닭날개간장구이,60
4026,수박,91
4027,커리소스,30
4028,배추김치,40
4029,김가루볶음밥,0
4030,콩나물국,0
4031,난,0
4032,닭날개간장구이,0
4033,수박,125
4034,커리소스,0
4035,배추김치,50
4036,김가루볶음밥,79
4037,콩나물국,152
4038,난,5
4039,닭날개간장구이,60
4040,수박,80
4041,커리소스,0
4042,배추김치,0
4043,김가루볶음밥,112
4044,콩나물국,47
4045,난,5
4046,닭날개간장구이,52
4047,수박,80
4048,커리소스,0
4049,배추김치,20
4050,김가루볶음밥,33
4051,콩나물국,19
4052,난,13
4053,닭날개간장구이,60
4054,커리소스,15
4055,배추김치,0
4056,김가루볶음밥,115
4057,콩나물국,76
4058,난,23
4059,닭날개간장구이,22
4060,수박,91
4061,커리소스,30
4062,배추김치,30
4063,김가루볶음밥,125
4064,콩나물국,0
4065,난,23
4066,닭날개간장구이,15
4067,수박,34
4068,커리소스,22
4069,배추김치,50
4070,김가루볶음밥,119
4071,콩나물국,114
4072,난,0
4073,닭날개간장구이,52
4074,수박,91
4075,커리소스,0
4076,배추김치,10
4077,김가루볶음밥,112
4078,콩나물국,85
4079,난,10
4080,닭날개간장구이,60
4081,커리소스,15
4082,배추김치,20
4083,김가루볶음밥,125
4084,콩나물국,66
4085,난,20
4086,닭날개간장구이,60
4087,수박,0
4088,커리소스,30
4089,배추김치,0
4090,김가루볶음밥,39
4091,콩나물국,57
4092,난,23
4093,닭날개간장구이,0
4094,수박,85
4095,커리소스,30
4096,배추김치,10
4097,김가루볶음밥,122
4098,콩나물국,200
4099,난,23
4100,닭날개간장구이,60
4101,수박,80
4102,커리소스,30
4103,배추김치,0
4104,김가루볶음밥,0
4105,콩나물국,0
4106,난,20
4107,닭날개간장구이,60
4108,수박,80
4109,커리소스,30
4110,배추김치,0
4111,김가루볶음밥,26
4112,콩나물국,0
4113,난,10
4114,닭날개간장구이,60
4115,수박,91
4116,커리소스,0
4117,배추김치,40
4118,김가루볶음밥,125
4119,콩나물국,152
4120,난,26
4121,닭날개간장구이,60
4122,수박,80
4123,커리소스,30
4124,배추김치,30
4125,김가루볶음밥,119
4126,콩나물국,95
4127,난,26
4128,닭날개간장구이,60
4129,수박,91
4130,커리소스,30
4131,배추김치,10
4132,김가루볶음밥,23
4133,콩나물국,180
4134,난,23
4135,닭날개간장구이,60
4136,수박,91
4137,커리소스,30
4138,배추김치,10
4139,김가루볶음밥,119
4140,콩나물국,190
4141,난,20
4142,닭날개간장구이,60
4143,수박,0
4144,커리소스,30
4145,배추김치,80
4146,김가루볶음밥,119
4147,콩나물국,104
4148,난,7
4149,닭날개간장구이,30
4150,수박,91
4151,커리소스,15
4152,배추김치,10
4153,김가루볶음밥,115
4154,콩나물국,152
4155,난,10
4156,닭날개간장구이,60
4157,수박,22
4158,커리소스,0
4159,배추김치,0
4160,김가루볶음밥,79
4161,콩나물국,76
4162,난,0
4163,닭날개간장구이,7
4164,수박,80
4165,커리소스,0
4166,배추김치,0
4167,김가루볶음밥,109
4168,콩나물국,114
4169,난,26
4170,닭날개간장구이,60
4171,수박,91
4172,커리소스,15
4173,배추김치,0
4174,김가루볶음밥,39
4175,콩나물국,38
4176,난,2
4177,닭날개간장구이,60
4178,수박,80
4179,커리소스,0
4180,배추김치,0
4181,김가루볶음밥,16
4182,콩나물국,142
4183,난,7
4184,닭날개간장구이,60
4185,수박,45
4186,커리소스,0
4187,배추김치,15
4188,김가루볶음밥,125
4189,콩나물국,123
4190,난,23
4191,닭날개간장구이,60
4192,수박,80
4193,커리소스,30
4194,배추김치,10
4195,김가루볶음밥,122
4196,콩나물국,152
4197,난,26
4198,닭날개간장구이,52
4199,수박,0
4200,커리소스,30
4201,배추김치,0
4202,김가루볶음밥,125
4203,난,13
4204,닭날개간장구이,60
4205,커리소스,15
4206,김가루볶음밥,59
4207,난,7
4208,닭날개간장구이,60
4209,수박,91
4210,커리소스,30
4211,배추김치,10
4212,김가루볶음밥,112
4213,콩나물국,152
4214,난,23
4215,닭날개간장구이,60
4216,수박,125
4217,김가루볶음밥,26
4218,콩나물국,66
4219,난,26
4220,닭날개간장구이,60
4221,수박,125
4222,커리소스,30
4223,배추김치,20
4224,김가루볶음밥,112
4225,콩나물국,152
4226,난,23
4227,닭날개간장구이,60
4228,수박,45
4229,커리소스,30
4230,배추김치,45
4231,김가루볶음밥,99
4232,콩나물국,142
4233,난,26
4234,닭날개간장구이,60
4235,수박,125
4236,커리소스,30
4237,배추김치,0
4238,김가루볶음밥,85
4239,콩나물국,76
4240,난,2
4241,닭날개간장구이,52
4242,수박,0
4243,커리소스,0
4244,배추김치,10
4245,김가루볶음밥,122
4246,콩나물국,57
4247,난,5
4248,닭날개간장구이,7
4249,수박,91
4250,커리소스,0
4251,배추김치,0
4252,김가루볶음밥,119
4253,콩나물국,57
4254,난,26
4255,닭날개간장구이,60
4256,수박,91
4257,커리소스,30
4258,배추김치,0
4259,김가루볶음밥,6
4260,난,10
4261,닭날개간장구이,60
4262,수박,125
4263,커리소스,0
4264,김가루볶음밥,115
4265,콩나물국,133
4266,난,5
4267,닭날개간장구이,60
4268,수박,80
4269,커리소스,0
4270,배추김치,0
4271,김가루볶음밥,19
4272,콩나물국,47
4273,난,7
4274,닭날개간장구이,30
4275,수박,0
4276,배추김치,0
4277,김가루볶음밥,115
4278,콩나물국,123
4279,난,20
4280,닭날개간장구이,7
4281,수박,0
4282,배추김치,0
4283,김가루볶음밥,119
4284,콩나물국,66
4285,난,0
4286,닭날개간장구이,60
4287,수박,91
4288,배추김치,40
4289,김가루볶음밥,6
4290,콩나물국,76
4291,난,5
4292,닭날개간장구이,52
4293,수박,0
4294,배추김치,10
4295,김가루볶음밥,42
4296,콩나물국,66
4297,난,0
4298,닭날개간장구이,60
4299,수박,80
4300,커리소스,0
4301,배추김치,0
4302,김가루볶음밥,119
4303,콩나물국,133
4304,난,21
4305,닭날개간장구이,52
4306,수박,0
4307,커리소스,0
4308,배추김치,0
4309,김가루볶음밥,0
4310,콩나물국,95
4311,난,2
4312,닭날개간장구이,45
4313,수박,91
4314,커리소스,0
4315,김가루볶음밥,119
4316,콩나물국,209
4317,난,13
4318,닭날개간장구이,60
4319,수박,22
4320,커리소스,15
4321,배추김치,0
4322,김가루볶음밥,125
4323,콩나물국,152
4324,난,23
4325,닭날개간장구이,60
4326,수박,80
4327,커리소스,30
4328,배추김치,0
4329,김가루볶음밥,122
4330,콩나물국,114
4331,난,23
4332,닭날개간장구이,52
4333,수박,125
4334,커리소스,30
4335,배추김치,0
4336,김가루볶음밥,125
4337,콩나물국,123
4338,난,26
4339,닭날개간장구이,60
4340,수박,80
4341,커리소스,30
4342,배추김치,30
4343,김가루볶음밥,125
4344,콩나물국,38
4345,난,2
4346,닭날개간장구이,0
4347,수박,11
4348,커리소스,0
4349,배추김치,10
4350,김가루볶음밥,125
4351,콩나물국,180
4352,난,26
4353,닭날개간장구이,52
4354,수박,91
4355,커리소스,30
4356,배추김치,10
4357,김가루볶음밥,52
4358,콩나물국,66
4359,난,2
4360,닭날개간장구이,52
4361,수박,0
4362,커리소스,0
4363,배추김치,10
4364,김가루볶음밥,125
4365,콩나물국,66
4366,난,0
4367,닭날개간장구이,45
4368,수박,0
4369,커리소스,0
4370,배추김치,50
4371,김가루볶음밥,33
4372,콩나물국,85
4373,난,7
4374,닭날개간장구이,60
4375,수박,34
4376,커리소스,0
4377,배추김치,10
4378,김가루볶음밥,125
4379,콩나물국,152
4380,난,26
4381,닭날개간장구이,60
4382,수박,80
4383,커리소스,30
4384,배추김치,40
4385,김가루볶음밥,128
4386,콩나물국,180
4387,난,26
4388,닭날개간장구이,0
4389,수박,91
4390,커리소스,30
4391,배추김치,10
4392,김가루볶음밥,6
4393,콩나물국,47
4394,난,2
4395,닭날개간장구이,60
4396,수박,80
4397,커리소스,0
4398,배추김치,0
4399,김가루볶음밥,56
4400,콩나물국,123
4401,난,23
4402,닭날개간장구이,45
4403,수박,97
4404,커리소스,22
4405,배추김치,0
4406,김가루볶음밥,119
4407,콩나물국,161
4408,난,26
4409,닭날개간장구이,52
4410,수박,80
4411,커리소스,30
4412,배추김치,60
4413,김가루볶음밥,105
4414,콩나물국,76
4415,난,26
4416,닭날개간장구이,52
4417,수박,80
4418,커리소스,30
4419,배추김치,10
4420,김가루볶음밥,119
4421,난,5
4422,닭날개간장구이,22
4423,수박,11
4424,커리소스,0
4425,배추김치,10
4426,김가루볶음밥,125
4427,콩나물국,57
4428,난,23
4429,닭날개간장구이,52
4430,수박,91
4431,커리소스,30
4432,배추김치,20
4433,김가루볶음밥,39
4434,콩나물국,66
4435,난,10
4436,닭날개간장구이,0
4437,수박,91
4438,커리소스,15
4439,배추김치,30
4440,김가루볶음밥,13
4441,콩나물국,28
4442,난,26
4443,닭날개간장구이,22
4444,수박,91
4445,커리소스,30
4446,배추김치,0
4447,김가루볶음밥,0
4448,콩나물국,0
4449,난,0
4450,닭날개간장구이,0
4451,수박,0
4452,커리소스,0
4453,배추김치,0
4454,김가루볶음밥,85
4455,콩나물국,66
4456,난,5
4457,닭날개간장구이,52
4458,수박,80
4459,커리소스,0
4460,배추김치,0
4461,김가루볶음밥,26
4462,난,26
4463,닭날개간장구이,0
4464,수박,125
4465,커리소스,30
4466,배추김치,25
4467,김가루볶음밥,122
4468,콩나물국,114
4469,난,0
4470,닭날개간장구이,37
4471,수박,114
4472,커리소스,0
4473,배추김치,50
4474,김가루볶음밥,112
4475,콩나물국,104
4476,난,23
4477,닭날개간장구이,60
4478,수박,80
4479,커리소스,30
4480,배추김치,0
4481,김가루볶음밥,99
4482,콩나물국,133
4483,난,7
4484,닭날개간장구이,60
4485,수박,0
4486,커리소스,0
4487,배추김치,0
4488,김가루볶음밥,119
4489,콩나물국,114
4490,난,23
4491,닭날개간장구이,60
4492,수박,0
4493,커리소스,30
4494,배추김치,10
4495,김가루볶음밥,39
4496,콩나물국,161
4497,난,26
4498,닭날개간장구이,22
4499,수박,45
4500,커리소스,30
4501,배추김치,10
4502,김가루볶음밥,125
4503,콩나물국,123
4504,난,0
4505,닭날개간장구이,60
4506,수박,80
4507,커리소스,0
4508,배추김치,40
4509,김가루볶음밥,112
4510,콩나물국,104
4511,난,20
4512,닭날개간장구이,0
4513,수박,45
4514,커리소스,30
4515,배추김치,0
4516,김가루볶음밥,112
4517,콩나물국,95
4518,난,23
4519,닭날개간장구이,60
4520,수박,0
4521,커리소스,30
4522,배추김치,40
4523,김가루볶음밥,0
4524,콩나물국,47
4525,난,23
4526,닭날개간장구이,60
4527,수박,114
4528,배추김치,0
4529,김가루볶음밥,112
4530,콩나물국,133
4531,난,26
4532,닭날개간장구이,52
4533,수박,0
4534,커리소스,30
4535,배추김치,0
4536,김가루볶음밥,125
4537,콩나물국,57
4538,난,26
4539,닭날개간장구이,60
4540,수박,125
4541,커리소스,30
4542,배추김치,50
4543,김가루볶음밥,6
4544,난,26
4545,닭날개간장구이,60
4546,수박,80
4547,커리소스,30
4548,김가루볶음밥,125
4549,콩나물국,104
4550,난,2
4551,닭날개간장구이,52
4552,수박,91
4553,커리소스,0
4554,배추김치,10
4555,김가루볶음밥,72
4556,콩나물국,76
4557,닭날개간장구이,0
4558,수박,0
4559,배추김치,20
4560,김가루볶음밥,119
4561,콩나물국,57
4562,난,23
4563,닭날개간장구이,30
4564,수박,0
4565,커리소스,30
4566,배추김치,80
4567,김가루볶음밥,125
4568,닭날개간장구이,52
4569,수박,0
4570,배추김치,50
4571,김가루볶음밥,72
4572,콩나물국,47
4573,난,23
4574,닭날개간장구이,0
4575,수박,22
4576,배추김치,0
4577,김가루볶음밥,119
4578,콩나물국,28
4579,난,0
4580,닭날개간장구이,0
4581,수박,11
4582,커리소스,0
4583,배추김치,0
4584,김가루볶음밥,119
4585,콩나물국,209
4586,난,23
4587,닭날개간장구이,60
4588,수박,91
4589,커리소스,30
4590,배추김치,30
4591,김가루볶음밥,112
4592,콩나물국,133
4593,난,23
4594,닭날개간장구이,52
4595,수박,91
4596,커리소스,30
4597,배추김치,0
4598,김가루볶음밥,112
4599,콩나물국,209
4600,난,2
4601,닭날개간장구이,60
4602,수박,91
4603,커리소스,0
4604,배추김치,40
4605,김가루볶음밥,112
4606,콩나물국,85
4607,난,20
4608,닭날개간장구이,60
4609,수박,22
4610,커리소스,0
4611,배추김치,70
4612,김가루볶음밥,19
4613,콩나물국,104
4614,난,2
4615,닭날개간장구이,22
4616,배추김치,40
4617,김가루볶음밥,13
4618,콩나물국,66
4619,난,18
4620,닭날개간장구이,37
4621,수박,80
4622,커리소스,30
4623,배추김치,0
4624,김가루볶음밥,125
4625,콩나물국,85
4626,난,0
4627,닭날개간장구이,0
4628,수박,11
4629,커리소스,30
4630,배추김치,10
4631,김가루볶음밥,125
4632,콩나물국,200
4633,난,13
4634,닭날개간장구이,45
4635,수박,80
4636,커리소스,15
4637,배추김치,10
4638,김가루볶음밥,115
4639,콩나물국,180
4640,난,26
4641,닭날개간장구이,60
4642,수박,0
4643,커리소스,30
4644,배추김치,20
4645,김가루볶음밥,92
4646,콩나물국,76
4647,난,26
4648,닭날개간장구이,37
4649,수박,80
4650,커리소스,30
4651,배추김치,0
4652,김가루볶음밥,119
4653,콩나물국,152
4654,난,26
4655,닭날개간장구이,30
4656,수박,80
4657,커리소스,30
4658,배추김치,10
4659,김가루볶음밥,46
4660,콩나물국,171
4661,난,7
4662,닭날개간장구이,60
4663,수박,80
4664,커리소스,0
4665,배추김치,80
4666,김가루볶음밥,72
4667,콩나물국,171
4668,난,0
4669,닭날개간장구이,60
4670,수박,91
4671,커리소스,0
4672,배추김치,40
4673,김가루볶음밥,115
4674,콩나물국,47
4675,난,23
4676,닭날개간장구이,60
4677,수박,45
4678,커리소스,30
4679,배추김치,50
4680,김가루볶음밥,125
4681,콩나물국,180
4682,난,26
4683,닭날개간장구이,60
4684,수박,80
4685,커리소스,30
4686,배추김치,70
4687,김가루볶음밥,112
4688,콩나물국,123
4689,난,5
4690,닭날개간장구이,60
4691,수박,171
4692,커리소스,0
4693,배추김치,0
4694,김가루볶음밥,13
4695,콩나물국,104
4696,난,2
4697,닭날개간장구이,30
4698,수박,91
4699,배추김치,0
4700,김가루볶음밥,119
4701,콩나물국,123
4702,난,20
4703,닭날개간장구이,52
4704,수박,80
4705,커리소스,30
4706,배추김치,70
4707,김가루볶음밥,125
