SE_ID,SC_GRAD_VLUE,NGST_QY
109,완자전,11
110,감자치즈튀김,25
111,배추김치,5
112,기장밥,72
113,짬뽕국,21
114,메추라기알버섯조림,4
115,완자전,5
116,감자치즈튀김,0
117,배추김치,5
118,기장밥,88
119,짬뽕국,75
120,메추라기알버섯조림,56
121,완자전,20
122,감자치즈튀김,38
123,배추김치,25
124,기장밥,78
125,짬뽕국,21
126,메추라기알버섯조림,42
127,완자전,22
128,감자치즈튀김,25
129,배추김치,10
130,기장밥,28
131,짬뽕국,0
132,메추라기알버섯조림,47
133,완자전,40
134,감자치즈튀김,0
135,배추김치,0
136,기장밥,0
137,짬뽕국,0
138,메추라기알버섯조림,42
139,완자전,17
140,감자치즈튀김,19
141,배추김치,5
142,기장밥,85
143,짬뽕국,32
144,메추라기알버섯조림,42
145,완자전,25
146,감자치즈튀김,32
147,배추김치,15
148,기장밥,88
149,짬뽕국,10
150,메추라기알버섯조림,18
151,완자전,34
152,감자치즈튀김,19
153,배추김치,5
154,기장밥,63
155,짬뽕국,5
156,메추라기알버섯조림,42
157,완자전,40
158,감자치즈튀김,25
159,배추김치,30
160,기장밥,72
161,짬뽕국,0
162,메추라기알버섯조림,42
163,완자전,0
164,감자치즈튀김,25
165,배추김치,0
166,기장밥,47
167,짬뽕국,0
168,메추라기알버섯조림,23
169,완자전,8
170,감자치즈튀김,38
171,배추김치,5
172,기장밥,75
173,짬뽕국,0
174,메추라기알버섯조림,42
175,완자전,0
176,감자치즈튀김,19
177,배추김치,15
178,기장밥,53
179,짬뽕국,42
180,메추라기알버섯조림,14
181,완자전,40
182,감자치즈튀김,35
183,배추김치,10
184,기장밥,31
185,짬뽕국,0
186,메추라기알버섯조림,42
187,완자전,17
188,감자치즈튀김,19
189,배추김치,5
190,기장밥,85
191,짬뽕국,5
192,메추라기알버섯조림,42
193,완자전,40
194,감자치즈튀김,25
195,배추김치,5
196,메추라기알버섯조림,0
197,완자전,0
198,감자치즈튀김,3
199,배추김치,0
200,기장밥,88
201,메추라기알버섯조림,42
202,완자전,11
203,감자치즈튀김,35
204,배추김치,5
205,기장밥,85
206,짬뽕국,10
207,메추라기알버섯조림,37
208,완자전,0
209,감자치즈튀김,25
210,배추김치,10
211,기장밥,66
212,메추라기알버섯조림,14
213,완자전,0
214,감자치즈튀김,3
215,배추김치,0
216,기장밥,85
217,짬뽕국,0
218,메추라기알버섯조림,51
219,완자전,40
220,감자치즈튀김,12
221,배추김치,0
222,기장밥,91
223,짬뽕국,0
224,메추라기알버섯조림,47
225,완자전,5
226,감자치즈튀김,3
227,배추김치,0
228,기장밥,75
229,짬뽕국,0
230,메추라기알버섯조림,51
231,완자전,40
232,감자치즈튀김,9
233,배추김치,5
234,기장밥,72
235,짬뽕국,0
236,완자전,40
237,감자치즈튀김,19
238,배추김치,20
239,기장밥,44
240,짬뽕국,42
241,메추라기알버섯조림,51
242,완자전,40
243,배추김치,25
244,기장밥,37
245,짬뽕국,10
246,메추라기알버섯조림,14
247,완자전,0
248,감자치즈튀김,0
249,배추김치,0
250,기장밥,69
251,짬뽕국,10
252,메추라기알버섯조림,51
253,완자전,34
254,감자치즈튀김,41
255,배추김치,20
256,기장밥,69
257,짬뽕국,37
258,메추라기알버섯조림,56
259,감자치즈튀김,28
260,기장밥,69
261,메추라기알버섯조림,47
262,완자전,37
263,감자치즈튀김,12
264,배추김치,0
265,기장밥,75
266,메추라기알버섯조림,51
267,완자전,40
268,감자치즈튀김,0
269,기장밥,69
270,짬뽕국,0
271,메추라기알버섯조림,51
272,완자전,40
273,감자치즈튀김,12
274,배추김치,30
275,기장밥,82
276,짬뽕국,59
277,메추라기알버섯조림,51
278,완자전,37
279,감자치즈튀김,19
280,배추김치,15
281,기장밥,41
282,짬뽕국,42
283,메추라기알버섯조림,49
284,완자전,40
285,감자치즈튀김,57
286,배추김치,15
287,기장밥,34
288,짬뽕국,10
289,메추라기알버섯조림,54
290,완자전,40
291,감자치즈튀김,25
292,배추김치,15
293,기장밥,82
294,짬뽕국,0
295,메추라기알버섯조림,56
296,완자전,34
297,감자치즈튀김,12
298,배추김치,0
299,기장밥,78
300,짬뽕국,64
301,메추라기알버섯조림,51
302,완자전,37
303,감자치즈튀김,19
304,배추김치,10
305,기장밥,85
306,짬뽕국,53
307,메추라기알버섯조림,65
308,완자전,28
309,감자치즈튀김,19
310,배추김치,0
311,기장밥,69
312,짬뽕국,21
313,메추라기알버섯조림,47
314,완자전,34
315,감자치즈튀김,22
316,배추김치,0
317,기장밥,78
318,짬뽕국,64
319,메추라기알버섯조림,4
320,완자전,40
321,감자치즈튀김,6
322,배추김치,0
323,짬뽕국,21
324,메추라기알버섯조림,47
325,완자전,5
326,감자치즈튀김,6
327,배추김치,0
328,기장밥,69
329,짬뽕국,16
330,메추라기알버섯조림,47
331,완자전,11
332,감자치즈튀김,0
333,배추김치,30
334,기장밥,41
335,짬뽕국,0
336,메추라기알버섯조림,0
337,완자전,31
338,감자치즈튀김,25
339,배추김치,0
340,기장밥,69
341,짬뽕국,0
342,메추라기알버섯조림,47
343,완자전,37
344,감자치즈튀김,25
345,배추김치,5
346,기장밥,85
347,짬뽕국,21
348,메추라기알버섯조림,47
349,완자전,40
350,감자치즈튀김,25
351,배추김치,5
352,기장밥,82
353,짬뽕국,5
354,메추라기알버섯조림,9
355,완자전,17
356,감자치즈튀김,6
357,배추김치,0
358,기장밥,85
359,짬뽕국,32
360,메추라기알버섯조림,37
361,완자전,0
362,감자치즈튀김,12
363,배추김치,10
364,기장밥,72
365,메추라기알버섯조림,11
366,완자전,40
367,감자치즈튀김,16
368,배추김치,0
369,기장밥,69
370,메추라기알버섯조림,44
371,완자전,40
372,감자치즈튀김,32
373,배추김치,5
374,기장밥,85
375,짬뽕국,16
376,메추라기알버섯조림,0
377,완자전,37
378,감자치즈튀김,0
379,배추김치,0
380,기장밥,82
381,짬뽕국,0
382,완자전,0
383,감자치즈튀김,19
384,배추김치,10
385,기장밥,88
386,짬뽕국,21
387,메추라기알버섯조림,47
388,완자전,40
389,감자치즈튀김,25
390,배추김치,0
391,기장밥,78
392,짬뽕국,16
393,메추라기알버섯조림,37
394,완자전,22
395,감자치즈튀김,12
396,배추김치,0
397,기장밥,104
398,짬뽕국,37
399,메추라기알버섯조림,42
400,완자전,34
401,감자치즈튀김,22
402,배추김치,5
403,기장밥,22
404,메추라기알버섯조림,14
405,완자전,0
406,감자치즈튀김,16
407,기장밥,78
408,짬뽕국,10
409,메추라기알버섯조림,51
410,완자전,40
411,감자치즈튀김,25
412,배추김치,15
413,기장밥,88
414,짬뽕국,16
415,메추라기알버섯조림,47
416,완자전,0
417,감자치즈튀김,32
418,배추김치,10
419,기장밥,75
420,짬뽕국,10
421,메추라기알버섯조림,28
422,완자전,19
423,감자치즈튀김,32
424,배추김치,25
425,기장밥,88
426,짬뽕국,53
427,메추라기알버섯조림,47
428,완자전,40
429,감자치즈튀김,45
430,배추김치,5
431,기장밥,63
432,짬뽕국,10
433,메추라기알버섯조림,32
434,완자전,0
435,감자치즈튀김,19
436,배추김치,5
437,기장밥,63
438,짬뽕국,5
439,메추라기알버섯조림,47
440,완자전,34
441,감자치즈튀김,16
442,배추김치,0
443,기장밥,88
444,짬뽕국,21
445,메추라기알버섯조림,35
446,완자전,0
447,감자치즈튀김,6
448,배추김치,5
449,기장밥,31
450,메추라기알버섯조림,4
451,완자전,0
452,감자치즈튀김,0
453,배추김치,5
454,기장밥,75
455,짬뽕국,32
456,메추라기알버섯조림,47
457,완자전,20
458,감자치즈튀김,32
459,배추김치,10
460,기장밥,56
461,짬뽕국,10
462,메추라기알버섯조림,21
463,완자전,40
464,감자치즈튀김,25
465,배추김치,10
466,기장밥,69
467,짬뽕국,0
468,메추라기알버섯조림,47
469,완자전,0
470,감자치즈튀김,6
471,배추김치,10
472,기장밥,69
473,짬뽕국,0
474,메추라기알버섯조림,37
475,완자전,40
476,감자치즈튀김,0
477,배추김치,5
478,기장밥,50
479,짬뽕국,0
480,메추라기알버섯조림,37
481,완자전,17
482,감자치즈튀김,32
483,배추김치,10
484,기장밥,28
485,짬뽕국,21
486,메추라기알버섯조림,47
487,완자전,34
488,감자치즈튀김,16
489,배추김치,0
490,짬뽕국,16
491,메추라기알버섯조림,47
492,완자전,40
493,감자치즈튀김,3
494,배추김치,10
495,기장밥,56
496,짬뽕국,21
497,메추라기알버섯조림,47
498,완자전,34
499,감자치즈튀김,25
500,배추김치,5
501,기장밥,101
502,짬뽕국,21
503,메추라기알버섯조림,32
504,완자전,0
505,감자치즈튀김,19
506,배추김치,0
507,기장밥,85
508,짬뽕국,0
509,메추라기알버섯조림,47
510,완자전,0
511,감자치즈튀김,0
512,배추김치,30
513,기장밥,66
514,짬뽕국,0
515,메추라기알버섯조림,0
516,완자전,34
517,감자치즈튀김,32
518,배추김치,5
519,기장밥,82
520,메추라기알버섯조림,47
521,완자전,0
522,감자치즈튀김,19
523,배추김치,5
524,기장밥,78
525,짬뽕국,21
526,메추라기알버섯조림,0
527,완자전,28
528,감자치즈튀김,0
529,배추김치,0
530,기장밥,91
531,짬뽕국,0
532,메추라기알버섯조림,47
533,완자전,40
534,감자치즈튀김,16
535,배추김치,10
536,기장밥,72
537,짬뽕국,10
538,메추라기알버섯조림,47
539,완자전,31
540,감자치즈튀김,25
541,배추김치,5
542,기장밥,75
543,짬뽕국,0
544,메추라기알버섯조림,54
545,완자전,40
546,감자치즈튀김,25
547,배추김치,5
548,기장밥,44
549,짬뽕국,10
550,메추라기알버섯조림,47
551,완자전,34
552,감자치즈튀김,28
553,배추김치,5
554,기장밥,101
555,짬뽕국,42
556,메추라기알버섯조림,47
557,완자전,22
558,감자치즈튀김,32
559,배추김치,10
560,기장밥,72
561,짬뽕국,0
562,메추라기알버섯조림,14
563,완자전,40
564,감자치즈튀김,19
565,배추김치,15
566,기장밥,69
567,짬뽕국,16
568,메추라기알버섯조림,23
569,완자전,20
570,감자치즈튀김,25
571,배추김치,5
572,기장밥,82
573,짬뽕국,10
574,메추라기알버섯조림,47
575,완자전,34
576,감자치즈튀김,22
577,배추김치,15
578,기장밥,85
579,짬뽕국,5
580,메추라기알버섯조림,47
581,완자전,40
582,감자치즈튀김,22
583,배추김치,35
584,기장밥,44
585,짬뽕국,0
586,메추라기알버섯조림,7
587,완자전,34
588,감자치즈튀김,25
589,배추김치,10
590,기장밥,31
591,짬뽕국,0
592,메추라기알버섯조림,61
593,완자전,40
594,감자치즈튀김,38
595,배추김치,5
596,기장밥,41
597,짬뽕국,10
598,메추라기알버섯조림,54
599,완자전,0
600,감자치즈튀김,6
601,배추김치,0
602,기장밥,88
603,짬뽕국,0
604,메추라기알버섯조림,47
605,완자전,40
606,감자치즈튀김,16
607,배추김치,15
608,기장밥,82
609,짬뽕국,0
610,메추라기알버섯조림,47
611,완자전,34
612,감자치즈튀김,25
613,배추김치,10
614,기장밥,88
615,짬뽕국,10
616,메추라기알버섯조림,47
617,완자전,17
618,감자치즈튀김,6
619,배추김치,0
620,기장밥,72
621,짬뽕국,32
622,메추라기알버섯조림,58
623,완자전,0
624,감자치즈튀김,0
625,배추김치,15
626,기장밥,107
627,짬뽕국,16
628,메추라기알버섯조림,47
629,완자전,34
630,감자치즈튀김,32
631,배추김치,30
632,기장밥,91
633,짬뽕국,42
634,메추라기알버섯조림,61
635,완자전,40
636,기장밥,47
637,짬뽕국,21
638,메추라기알버섯조림,28
639,완자전,0
640,감자치즈튀김,0
641,배추김치,15
642,기장밥,22
643,짬뽕국,0
644,메추라기알버섯조림,47
645,완자전,40
646,감자치즈튀김,22
647,배추김치,5
648,기장밥,37
649,짬뽕국,16
650,메추라기알버섯조림,0
651,완자전,40
652,감자치즈튀김,0
653,배추김치,0
654,기장밥,69
655,짬뽕국,0
656,메추라기알버섯조림,47
657,완자전,22
658,감자치즈튀김,38
659,배추김치,0
660,기장밥,69
661,짬뽕국,10
662,메추라기알버섯조림,25
663,감자치즈튀김,28
664,기장밥,94
665,짬뽕국,10
666,메추라기알버섯조림,47
667,완자전,5
668,감자치즈튀김,38
669,배추김치,0
670,기장밥,69
671,짬뽕국,10
672,메추라기알버섯조림,32
673,감자치즈튀김,6
674,배추김치,5
675,기장밥,104
676,짬뽕국,42
677,메추라기알버섯조림,47
678,완자전,34
679,감자치즈튀김,0
680,배추김치,10
681,기장밥,75
682,짬뽕국,16
683,메추라기알버섯조림,47
684,완자전,40
685,감자치즈튀김,0
686,배추김치,10
687,기장밥,104
688,짬뽕국,10
689,메추라기알버섯조림,0
690,완자전,22
691,감자치즈튀김,19
692,배추김치,20
693,기장밥,94
694,짬뽕국,0
695,메추라기알버섯조림,47
696,감자치즈튀김,16
697,배추김치,0
698,기장밥,63
699,짬뽕국,10
700,메추라기알버섯조림,47
701,완자전,31
702,감자치즈튀김,0
703,배추김치,0
704,기장밥,47
705,짬뽕국,16
706,메추라기알버섯조림,47
707,감자치즈튀김,28
708,배추김치,0
709,기장밥,50
710,짬뽕국,16
711,메추라기알버섯조림,4
712,완자전,0
713,감자치즈튀김,0
714,배추김치,0
715,기장밥,66
716,짬뽕국,10
717,메추라기알버섯조림,37
718,완자전,5
719,감자치즈튀김,0
720,배추김치,0
721,기장밥,37
722,짬뽕국,26
723,메추라기알버섯조림,32
724,완자전,34
725,감자치즈튀김,35
726,배추김치,5
727,기장밥,50
728,짬뽕국,10
729,메추라기알버섯조림,37
730,완자전,17
731,감자치즈튀김,51
732,배추김치,10
733,기장밥,56
734,짬뽕국,32
735,메추라기알버섯조림,47
736,완자전,22
737,감자치즈튀김,32
738,배추김치,0
739,기장밥,47
740,짬뽕국,21
741,메추라기알버섯조림,47
742,완자전,40
743,감자치즈튀김,12
744,배추김치,0
745,기장밥,31
746,짬뽕국,32
747,메추라기알버섯조림,47
748,완자전,0
749,감자치즈튀김,0
750,배추김치,5
751,기장밥,88
752,짬뽕국,32
753,메추라기알버섯조림,42
754,완자전,17
755,감자치즈튀김,28
756,배추김치,0
757,기장밥,72
758,짬뽕국,21
759,메추라기알버섯조림,47
760,완자전,22
761,감자치즈튀김,38
762,배추김치,0
763,기장밥,88
764,짬뽕국,21
765,메추라기알버섯조림,32
766,완자전,34
767,감자치즈튀김,35
768,배추김치,10
769,기장밥,75
770,짬뽕국,32
771,메추라기알버섯조림,28
772,완자전,5
773,감자치즈튀김,6
774,배추김치,10
775,기장밥,44
776,짬뽕국,0
777,메추라기알버섯조림,47
778,완자전,5
779,감자치즈튀김,6
780,배추김치,10
781,기장밥,91
782,짬뽕국,32
783,메추라기알버섯조림,42
784,완자전,0
785,감자치즈튀김,0
786,배추김치,0
787,기장밥,53
788,짬뽕국,0
789,메추라기알버섯조림,47
790,완자전,40
791,감자치즈튀김,32
792,배추김치,0
793,기장밥,101
794,짬뽕국,0
795,메추라기알버섯조림,0
796,완자전,17
797,감자치즈튀김,38
798,배추김치,5
799,기장밥,82
800,짬뽕국,32
801,메추라기알버섯조림,0
802,완자전,40
803,감자치즈튀김,38
804,배추김치,5
805,기장밥,72
806,짬뽕국,32
807,메추라기알버섯조림,0
808,완자전,40
809,감자치즈튀김,0
810,배추김치,0
811,기장밥,88
812,짬뽕국,0
813,메추라기알버섯조림,0
814,완자전,0
815,감자치즈튀김,3
816,배추김치,0
817,기장밥,94
818,짬뽕국,21
819,메추라기알버섯조림,47
820,완자전,40
821,감자치즈튀김,28
822,배추김치,10
823,기장밥,75
824,짬뽕국,42
825,메추라기알버섯조림,47
826,완자전,40
827,감자치즈튀김,12
828,배추김치,5
829,기장밥,50
830,짬뽕국,0
831,메추라기알버섯조림,37
832,완자전,40
833,감자치즈튀김,9
834,배추김치,0
835,기장밥,63
836,짬뽕국,26
837,메추라기알버섯조림,47
838,완자전,28
839,감자치즈튀김,38
840,배추김치,10
841,기장밥,82
842,짬뽕국,0
843,메추라기알버섯조림,47
844,완자전,40
845,감자치즈튀김,3
846,배추김치,5
847,기장밥,94
848,짬뽕국,16
849,메추라기알버섯조림,47
850,완자전,34
851,감자치즈튀김,32
852,배추김치,10
853,기장밥,78
854,짬뽕국,16
855,메추라기알버섯조림,37
856,완자전,17
857,감자치즈튀김,25
858,배추김치,30
859,기장밥,31
860,짬뽕국,0
861,메추라기알버섯조림,47
862,완자전,40
863,감자치즈튀김,22
864,배추김치,20
865,기장밥,44
866,짬뽕국,10
867,메추라기알버섯조림,37
868,완자전,5
869,감자치즈튀김,38
870,배추김치,0
871,기장밥,47
872,메추라기알버섯조림,0
873,완자전,28
874,감자치즈튀김,45
875,배추김치,0
876,기장밥,56
877,짬뽕국,21
878,메추라기알버섯조림,32
879,완자전,0
880,감자치즈튀김,25
881,배추김치,10
882,기장밥,91
883,짬뽕국,10
884,메추라기알버섯조림,47
885,완자전,28
886,감자치즈튀김,12
887,배추김치,0
888,기장밥,101
889,짬뽕국,21
890,메추라기알버섯조림,0
891,완자전,11
892,감자치즈튀김,6
893,배추김치,20
894,기장밥,47
895,짬뽕국,10
896,메추라기알버섯조림,0
897,완자전,5
898,감자치즈튀김,19
899,배추김치,10
900,기장밥,18
901,짬뽕국,10
902,메추라기알버섯조림,47
903,완자전,40
904,감자치즈튀김,19
905,배추김치,15
906,기장밥,63
907,짬뽕국,10
908,메추라기알버섯조림,47
909,완자전,40
910,감자치즈튀김,0
911,배추김치,10
912,기장밥,50
913,짬뽕국,21
914,메추라기알버섯조림,25
915,완자전,11
916,감자치즈튀김,0
917,기장밥,44
918,짬뽕국,0
919,메추라기알버섯조림,47
920,완자전,0
921,감자치즈튀김,6
922,배추김치,15
923,기장밥,69
924,짬뽕국,53
925,메추라기알버섯조림,0
926,완자전,0
927,감자치즈튀김,32
928,배추김치,0
929,기장밥,75
930,짬뽕국,0
931,메추라기알버섯조림,47
932,완자전,34
933,감자치즈튀김,19
934,배추김치,5
935,기장밥,82
936,메추라기알버섯조림,9
937,완자전,0
938,감자치즈튀김,38
939,배추김치,0
940,기장밥,94
941,짬뽕국,42
942,메추라기알버섯조림,47
943,완자전,0
944,감자치즈튀김,25
945,배추김치,0
946,기장밥,50
947,짬뽕국,21
948,메추라기알버섯조림,0
949,완자전,0
950,감자치즈튀김,25
951,배추김치,0
952,기장밥,91
953,짬뽕국,21
954,메추라기알버섯조림,47
955,완자전,0
956,감자치즈튀김,0
957,배추김치,10
958,기장밥,88
959,메추라기알버섯조림,18
960,완자전,22
961,감자치즈튀김,0
962,배추김치,10
963,기장밥,34
964,짬뽕국,21
965,메추라기알버섯조림,0
966,완자전,31
967,감자치즈튀김,6
968,배추김치,0
969,기장밥,82
970,짬뽕국,10
971,메추라기알버섯조림,47
972,완자전,22
973,감자치즈튀김,19
974,배추김치,0
975,기장밥,50
976,짬뽕국,0
977,메추라기알버섯조림,47
978,완자전,28
979,감자치즈튀김,0
980,배추김치,0
981,기장밥,72
982,짬뽕국,42
983,메추라기알버섯조림,28
984,완자전,40
985,감자치즈튀김,25
986,배추김치,5
987,기장밥,66
988,짬뽕국,10
989,메추라기알버섯조림,47
990,완자전,0
991,감자치즈튀김,6
992,배추김치,0
993,기장밥,60
994,짬뽕국,10
995,메추라기알버섯조림,47
996,완자전,17
997,감자치즈튀김,28
998,배추김치,0
999,기장밥,63
1000,짬뽕국,21
1001,메추라기알버섯조림,47
1002,완자전,11
1003,감자치즈튀김,6
1004,배추김치,0
1005,기장밥,82
1006,짬뽕국,0
1007,메추라기알버섯조림,47
1008,완자전,2
1009,감자치즈튀김,25
1010,배추김치,20
1011,기장밥,88
1012,짬뽕국,0
1013,메추라기알버섯조림,47
1014,완자전,34
1015,감자치즈튀김,0
1016,배추김치,0
1017,기장밥,66
1018,짬뽕국,16
1019,메추라기알버섯조림,47
1020,완자전,22
1021,감자치즈튀김,0
1022,배추김치,0
1023,기장밥,110
1024,메추라기알버섯조림,51
1025,완자전,28
1026,감자치즈튀김,12
1027,배추김치,10
1028,기장밥,91
1029,짬뽕국,21
1030,메추라기알버섯조림,47
1031,완자전,40
1032,감자치즈튀김,25
1033,배추김치,25
1034,기장밥,82
1035,짬뽕국,21
1036,메추라기알버섯조림,42
1037,완자전,34
1038,감자치즈튀김,25
1039,배추김치,10
1040,기장밥,91
1041,짬뽕국,32
1042,메추라기알버섯조림,14
1043,완자전,40
1044,감자치즈튀김,12
1045,배추김치,5
1046,기장밥,75
1047,메추라기알버섯조림,23
1048,완자전,40
1049,감자치즈튀김,0
1050,배추김치,10
1051,기장밥,75
1052,메추라기알버섯조림,47
1053,완자전,0
1054,감자치즈튀김,0
1055,배추김치,5
1056,기장밥,37
1057,메추라기알버섯조림,47
1058,완자전,34
1059,감자치즈튀김,25
1060,배추김치,5
1061,기장밥,75
1062,짬뽕국,10
1063,메추라기알버섯조림,47
1064,완자전,40
1065,감자치즈튀김,28
1066,배추김치,0
1067,기장밥,63
1068,짬뽕국,21
1069,메추라기알버섯조림,37
1070,완자전,5
1071,감자치즈튀김,0
1072,배추김치,15
1073,기장밥,47
1074,짬뽕국,42
1075,메추라기알버섯조림,47
1076,완자전,40
1077,감자치즈튀김,22
1078,배추김치,10
1079,기장밥,82
1080,짬뽕국,0
1081,메추라기알버섯조림,0
1082,완자전,40
1083,감자치즈튀김,22
1084,배추김치,25
1085,기장밥,82
1086,짬뽕국,0
1087,메추라기알버섯조림,0
1088,완자전,57
1089,감자치즈튀김,0
1090,배추김치,0
1091,기장밥,66
1092,짬뽕국,10
1093,메추라기알버섯조림,47
1094,완자전,0
1095,감자치즈튀김,16
1096,배추김치,0
1097,기장밥,6
1098,짬뽕국,0
1099,메추라기알버섯조림,47
1100,완자전,0
1101,감자치즈튀김,6
1102,배추김치,0
1103,기장밥,53
1104,메추라기알버섯조림,47
1105,완자전,40
1106,감자치즈튀김,38
1107,배추김치,10
1108,기장밥,44
1109,짬뽕국,42
1110,메추라기알버섯조림,32
1111,완자전,17
1112,감자치즈튀김,0
1113,배추김치,0
1114,메추라기알버섯조림,0
1115,완자전,40
1116,기장밥,53
1117,짬뽕국,96
1118,메추라기알버섯조림,47
1119,완자전,0
1120,감자치즈튀김,25
1121,배추김치,0
1122,짬뽕국,0
1123,메추라기알버섯조림,0
1124,배추김치,0
1125,기장밥,94
1126,짬뽕국,32
1127,메추라기알버섯조림,47
1128,완자전,40
1129,감자치즈튀김,22
1130,배추김치,0
1131,기장밥,37
1132,짬뽕국,21
1133,메추라기알버섯조림,42
1134,완자전,17
1135,기장밥,56
1136,짬뽕국,21
1137,메추라기알버섯조림,47
1138,완자전,0
1139,감자치즈튀김,0
1140,배추김치,0
1141,기장밥,6
1142,짬뽕국,0
1143,메추라기알버섯조림,37
1144,완자전,5
1145,감자치즈튀김,6
1146,배추김치,5
1147,기장밥,88
1148,짬뽕국,10
1149,메추라기알버섯조림,0
1150,완자전,0
1151,감자치즈튀김,6
1152,배추김치,0
1153,기장밥,75
1154,짬뽕국,0
1155,메추라기알버섯조림,47
1156,완자전,17
1157,감자치즈튀김,22
1158,배추김치,5
1159,기장밥,82
1160,짬뽕국,75
1161,메추라기알버섯조림,18
1162,완자전,40
1163,감자치즈튀김,0
1164,배추김치,0
1165,기장밥,34
1166,메추라기알버섯조림,21
1167,완자전,0
1168,감자치즈튀김,12
1169,배추김치,0
1170,기장밥,50
1171,메추라기알버섯조림,0
1172,완자전,0
1173,감자치즈튀김,19
1174,배추김치,10
1175,기장밥,47
1176,짬뽕국,21
1177,메추라기알버섯조림,0
1178,완자전,22
1179,감자치즈튀김,0
1180,배추김치,10
1181,기장밥,25
1182,메추라기알버섯조림,0
1183,완자전,0
1184,감자치즈튀김,9
1185,배추김치,0
1186,기장밥,31
1187,짬뽕국,53
1188,메추라기알버섯조림,47
1189,완자전,40
1190,감자치즈튀김,38
1191,배추김치,10
1192,기장밥,44
1193,짬뽕국,26
1194,메추라기알버섯조림,23
1195,완자전,0
1196,감자치즈튀김,0
1197,배추김치,0
1198,기장밥,69
1199,짬뽕국,32
1200,메추라기알버섯조림,65
1201,완자전,0
1202,감자치즈튀김,6
1203,배추김치,0
1204,기장밥,88
1205,짬뽕국,10
1206,메추라기알버섯조림,47
1207,완자전,40
1208,감자치즈튀김,19
1209,배추김치,25
1210,기장밥,94
1211,짬뽕국,21
1212,메추라기알버섯조림,21
1213,완자전,22
1214,감자치즈튀김,32
1215,배추김치,0
1216,기장밥,88
1217,짬뽕국,75
1218,메추라기알버섯조림,47
1219,완자전,40
1220,감자치즈튀김,6
1221,배추김치,5
1222,기장밥,0
1223,짬뽕국,21
1224,메추라기알버섯조림,47
1225,완자전,0
1226,감자치즈튀김,9
1227,배추김치,0
1228,기장밥,72
1229,짬뽕국,10
1230,메추라기알버섯조림,51
1231,완자전,0
1232,감자치즈튀김,25
1233,배추김치,0
1234,기장밥,0
1235,짬뽕국,10
1236,메추라기알버섯조림,32
1237,완자전,40
1238,감자치즈튀김,25
1239,배추김치,0
1240,기장밥,69
1241,짬뽕국,32
1242,메추라기알버섯조림,47
1243,완자전,0
1244,감자치즈튀김,45
1245,배추김치,5
1246,기장밥,78
1247,짬뽕국,42
1248,메추라기알버섯조림,47
1249,완자전,0
1250,감자치즈튀김,16
1251,배추김치,15
1252,기장밥,94
1253,짬뽕국,64
1254,메추라기알버섯조림,23
1255,완자전,40
1256,감자치즈튀김,22
1257,배추김치,0
1258,기장밥,72
1259,짬뽕국,32
1260,메추라기알버섯조림,47
1261,완자전,40
