SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
42,20210712,LA갈비오븐구이,우스터소스
43,20210712,LA갈비오븐구이,참기름/국산
44,20210712,LA갈비오븐구이,청주
45,20210712,LA갈비오븐구이,키위
46,20210712,백김치,김치(백김치)
47,20210713,혼합곡밥,멥쌀(백미)
48,20210713,혼합곡밥,찹쌀(백미)/친환경
49,20210713,혼합곡밥,혼합잡곡
50,20210713,건새우아욱국(초),고추장/전통식품인증
51,20210713,건새우아욱국(초),다시마/말린것(건조)
52,20210713,건새우아욱국(초),된장(양조된장(개량식))
53,20210713,건새우아욱국(초),"마늘/껍질제거(깐것),꼭지제거"
54,20210713,건새우아욱국(초),"멸치(큰멸치,대멸)"
55,20210713,건새우아욱국(초),새우(꽃새우)/말린것(건조)
56,20210713,건새우아욱국(초),아욱
57,20210713,건새우아욱국(초),파(대파)/껍질제거(깐것)
58,20210713,코다리살조림,간장/장아찌용
59,20210713,코다리살조림,고추장
60,20210713,코다리살조림,고춧가루
61,20210713,코다리살조림,깨(참깨)/볶은것
62,20210713,코다리살조림,마늘/껍질제거(깐것)
63,20210713,코다리살조림,명태(코다리)
64,20210713,코다리살조림,무(동치미무(둥근무))
65,20210713,코다리살조림,물엿(황물엿)
66,20210713,코다리살조림,"생강/국산,껍질제거(깐것)"
67,20210713,코다리살조림,설탕(흑설탕)
68,20210713,코다리살조림,양파
69,20210713,코다리살조림,참기름
70,20210713,코다리살조림,청주
71,20210713,코다리살조림,콩기름(대두유)
72,20210713,코다리살조림,파(대파)
73,20210713,코다리살조림,후추
74,20210713,채소달걀말이,달걀
75,20210713,채소달걀말이,당근
76,20210713,채소달걀말이,마늘/껍질제거(깐것)
77,20210713,채소달걀말이,소금(꽃소금)
78,20210713,채소달걀말이,시금치
79,20210713,채소달걀말이,양파
80,20210713,채소달걀말이,콩기름(대두유)
81,20210713,채소달걀말이,파(실파)
82,20210713,배추김치,김치(배추김치)
83,20210713,체리(초),체리
84,20210714,강황쌀밥,"기능성멥쌀(강황,울금)"
85,20210714,강황쌀밥,기능성멥쌀(칼슘철분강화)
86,20210714,강황쌀밥,기능성찹쌀(칼슘철분강화)
87,20210714,강황쌀밥,멥쌀(백미)/친환경
88,20210714,북어채콩나물국,간장(재래간장)
89,20210714,북어채콩나물국,고추(붉은고추(홍고추))
90,20210714,북어채콩나물국,다시마(뿌리다시마)/말린것(건조)
91,20210714,북어채콩나물국,"마늘/껍질제거(깐것),꼭지제거"
92,20210714,북어채콩나물국,"멸치(큰멸치,대멸)"
93,20210714,북어채콩나물국,명태(황태)/채썬것(세절)
94,20210714,북어채콩나물국,무(조선무)/세척한것
95,20210714,북어채콩나물국,새우(꽃새우)/말린것(건조)
96,20210714,북어채콩나물국,소금(꽃소금)
97,20210714,북어채콩나물국,양파/껍질제거(깐것)
98,20210714,북어채콩나물국,참기름/국산
99,20210714,북어채콩나물국,청주
100,20210714,북어채콩나물국,콩나물/국산
101,20210714,북어채콩나물국,파(대파)/껍질제거(깐것)
102,20210714,오이크래미무침,"깨(참깨)/볶은것,껍질제거(깐것)"
103,20210714,오이크래미무침,맛살/냉장
104,20210714,오이크래미무침,설탕(백설탕)
105,20210714,오이크래미무침,소금(꽃소금)
106,20210714,오이크래미무침,식초(사과식초)
107,20210714,오이크래미무침,오이(백오이)
108,20210714,오이크래미무침,파(실파)/껍질제거(깐것)
109,20210714,버섯소불고기,간장
110,20210714,버섯소불고기,깨(참깨)/볶은것
111,20210714,버섯소불고기,당근
112,20210714,버섯소불고기,마늘/껍질제거(깐것)
113,20210714,버섯소불고기,매실농축액
114,20210714,버섯소불고기,물엿(황물엿)
115,20210714,버섯소불고기,"생강/국산,껍질제거(깐것)"
116,20210714,버섯소불고기,설탕(흑설탕)
117,20210714,버섯소불고기,양배추
118,20210714,버섯소불고기,양송이버섯
119,20210714,버섯소불고기,양파
120,20210714,버섯소불고기,참기름
121,20210714,버섯소불고기,청주
122,20210714,버섯소불고기,키위/일반
123,20210714,버섯소불고기,파(대파)
124,20210714,버섯소불고기,팽이버섯
125,20210714,버섯소불고기,표고버섯
126,20210714,버섯소불고기,"한우(목심,장정)"
127,20210714,버섯소불고기,한우(설도)/불고기용
128,20210714,버섯소불고기,후추
129,20210714,배추김치(40),김치(배추김치)
130,20210715,추가밥,멥쌀(백미)/친환경
131,20210715,토마토스파게티(오),"마늘/껍질제거(깐것),꼭지제거"
132,20210715,토마토스파게티(오),버터
133,20210715,토마토스파게티(오),베이컨/식품첨가물미첨가
134,20210715,토마토스파게티(오),분말(파슬리분말)
135,20210715,토마토스파게티(오),설탕(백설탕)
136,20210715,토마토스파게티(오),양송이버섯
137,20210715,토마토스파게티(오),양파/껍질제거(깐것)
138,20210715,토마토스파게티(오),올리브유
139,20210715,토마토스파게티(오),우스터소스
140,20210715,토마토스파게티(오),월계수잎
141,20210715,토마토스파게티(오),적포도주
142,20210715,토마토스파게티(오),청주
143,20210715,토마토스파게티(오),치즈(파마산치즈)
144,20210715,토마토스파게티(오),콩기름(대두유)
145,20210715,토마토스파게티(오),토마토
146,20210715,토마토스파게티(오),토마토케첩
147,20210715,토마토스파게티(오),토마토페이스트/친환경
148,20210715,토마토스파게티(오),파스타(스파게티면)/냉동
149,20210715,토마토스파게티(오),피망(청피망)
150,20210715,토마토스파게티(오),하이스가루
151,20210715,토마토스파게티(오),햄(쵸핑햄(5mm))
152,20210715,토마토스파게티(오),후추
153,20210715,왕새우튀김,콩기름(대두유)
154,20210715,왕새우튀김,튀김(왕새우튀김)
155,20210715,우리쌀치즈스틱,치즈스틱
156,20210715,당1/2야쿠르트,발효유(드링크요구르트)
157,20210715,생오이피클,피클(오이피클)
158,20210716,보리밥,멥쌀(백미)
159,20210716,보리밥,보리(쌀보리)
160,20210716,쇠고기무국(한우),간장(재래간장)
161,20210716,쇠고기무국(한우),다시마/말린것(건조)
162,20210716,쇠고기무국(한우),마늘/껍질제거(깐것)
163,20210716,쇠고기무국(한우),"멸치(큰멸치,대멸)"
164,20210716,쇠고기무국(한우),무(조선무)/국산
165,20210716,쇠고기무국(한우),소금(굵은소금)
166,20210716,쇠고기무국(한우),양파/껍질제거(깐것)
167,20210716,쇠고기무국(한우),청주
168,20210716,쇠고기무국(한우),파(대파)
169,20210716,쇠고기무국(한우),"한우(목심,장정)/국용"
170,20210716,쇠고기무국(한우),후추
171,20210716,뼈없는닭갈비,간장(양조간장)/국산
172,20210716,뼈없는닭갈비,간장/장아찌용
173,20210716,뼈없는닭갈비,고구마
174,20210716,뼈없는닭갈비,고추장
175,20210716,뼈없는닭갈비,고춧가루
176,20210716,뼈없는닭갈비,깨(참깨)/볶은것
177,20210716,뼈없는닭갈비,깻잎
178,20210716,뼈없는닭갈비,닭고기(다리살)
179,20210716,뼈없는닭갈비,당근
180,20210716,뼈없는닭갈비,떡볶이떡/국산
181,20210716,뼈없는닭갈비,마늘/껍질제거(깐것)
182,20210716,뼈없는닭갈비,분말(카레분말(사과벌꿀함유))
183,20210716,뼈없는닭갈비,"생강/국산,껍질제거(깐것)"
184,20210716,뼈없는닭갈비,"설탕(원당,마스코바도)"
185,20210716,뼈없는닭갈비,설탕(황설탕)
186,20210716,뼈없는닭갈비,소금(꽃소금)
187,20210716,뼈없는닭갈비,양배추
188,20210716,뼈없는닭갈비,양파
189,20210716,뼈없는닭갈비,참기름
190,20210716,뼈없는닭갈비,청주
191,20210716,뼈없는닭갈비,파(대파)
192,20210716,뼈없는닭갈비,후추
193,20210716,우엉채강정,간장(양조간장)/국산
194,20210716,우엉채강정,깨(검정깨(흑임자))/국산
195,20210716,우엉채강정,"깨(참깨)/볶은것,껍질제거(깐것)"
196,20210716,우엉채강정,매실청
197,20210716,우엉채강정,식초(양조식초)
198,20210716,우엉채강정,올리고당(쌀올리고당)
199,20210716,우엉채강정,우엉/채썬것(세절)
200,20210716,우엉채강정,찹쌀가루(습식(불린)찹쌀가루)
201,20210716,우엉채강정,청주
202,20210716,우엉채강정,콩기름(대두유)
203,20210716,멜론(초),멜론(머스크멜론)
204,20210716,배추김치,김치(배추김치)
205,20200527,오무라이스,감자
206,20200527,오무라이스,깨(참깨)/볶은것
207,20200527,오무라이스,달걀(기능성)
208,20200527,오무라이스,당근
209,20200527,오무라이스,돈가스소스
210,20200527,오무라이스,돼지고기(사태)/다진것
211,20200527,오무라이스,"돼지고기햄/친환경,슬라이스"
212,20200527,오무라이스,멥쌀(백미)/친환경
213,20200527,오무라이스,파(실파)
214,20200527,오무라이스,호박(애호박)
215,20200527,미소국,된장(일본된장)
216,20200527,미소국,두부
217,20200527,미소국,파(쪽파)
218,20200527,배추김치,김치(배추김치)/숙성시킨것
219,20200527,갈릭치즈스틱,치즈스틱
220,20200527,하우스감귤,감귤(밀감)/친환경
221,20200528,쌀밥,멥쌀(백미)/친환경
222,20200528,쇠고기무국,"마늘/껍질제거(깐것),꼭지제거"
223,20200528,쇠고기무국,무(조선무)/세척한것
224,20200528,쇠고기무국,파(대파)
225,20200528,쇠고기무국,한우(양지)/친환경
226,20200528,솎음열무나물,고추(풋고추(청고추))
227,20200528,솎음열무나물,고춧가루
228,20200528,솎음열무나물,당근
229,20200528,솎음열무나물,들기름/외국산
230,20200528,솎음열무나물,양파
231,20200528,솎음열무나물,열무
232,20200528,소떡소떡볶음,깐풍기소스
233,20200528,소떡소떡볶음,떡볶이떡(치즈떡볶이떡)
234,20200528,소떡소떡볶음,마늘/친환경
235,20200528,소떡소떡볶음,소시지(꽃모양비엔나(칼집비엔나))
236,20200528,소떡소떡볶음,토마토케첩/친환경
237,20200528,소떡소떡볶음,파(쪽파)/친환경
238,20200528,배추김치,김치(배추김치)/숙성시킨것
239,20200528,수박,수박/친환경
240,20200601,기장밥,멥쌀(백미)/친환경
241,20200601,기장밥,찹쌀(백미)/친환경
242,20200601,미더덕시금치국,간장(재래간장)/친환경
243,20200601,미더덕시금치국,고추(붉은고추(홍고추))
244,20200601,미더덕시금치국,"고추(풋고추(청고추,재래종))"
245,20200601,미더덕시금치국,다시마/말린것(건조)
246,20200601,미더덕시금치국,"마늘/껍질제거(깐것),꼭지제거"
247,20200601,미더덕시금치국,"멸치(큰멸치,대멸)"
248,20200601,미더덕시금치국,미더덕/생것
249,20200601,미더덕시금치국,시금치/친환경
250,20200601,미더덕시금치국,파(대파)
251,20200601,돼지갈비찜,깨(참깨)/볶은것
252,20200601,돼지갈비찜,돼지고기(갈비)/친환경
253,20200601,돼지갈비찜,"마늘/껍질제거(깐것),꼭지제거"
254,20200601,돼지갈비찜,배
255,20200601,돼지갈비찜,"생강/국산,껍질제거(깐것)"
256,20200601,돼지갈비찜,설탕(흑설탕)
257,20200601,돼지갈비찜,양파
258,20200601,돼지갈비찜,파(대파)
259,20200601,배추김치,김치(배추김치)/숙성시킨것
260,20200601,참외,식초(양조식초)
261,20200601,참외,참외
262,20200602,찰보리밥,멥쌀(백미)/친환경
263,20200602,찰보리밥,찹쌀(백미)/친환경
264,20200602,대합살미역국,간장(재래간장)
265,20200602,대합살미역국,대합(백합)
266,20200602,대합살미역국,"마늘/껍질제거(깐것),꼭지제거"
267,20200602,대합살미역국,"멸치(큰멸치,대멸)"
268,20200602,대합살미역국,미역/말린것(건조)
269,20200602,숙주나물,깨(참깨)/볶은것
270,20200602,숙주나물,"마늘/껍질제거(깐것),꼭지제거"
271,20200602,숙주나물,숙주나물
272,20200602,숙주나물,파(쪽파)
273,20200602,닭볶음,고구마스틱
274,20200602,닭볶음,고춧가루/친환경
275,20200602,닭볶음,닭고기(다리살)/친환경
276,20200602,닭볶음,마늘/친환경
277,20200602,닭볶음,"생강/친환경,껍질제거(깐것)"
278,20200602,닭볶음,양파/친환경
279,20200602,닭볶음,파(대파)/친환경
280,20200602,배추김치,김치(배추김치)/숙성시킨것
281,20200603,김가루볶음밥,간장(양조간장)/친환경
282,20200603,김가루볶음밥,김(구운김)/조미한것
283,20200603,김가루볶음밥,깨(참깨)/볶은것
284,20200603,김가루볶음밥,단무지
285,20200603,김가루볶음밥,당근
286,20200603,김가루볶음밥,"마늘/껍질제거(깐것),꼭지제거"
287,20200603,김가루볶음밥,멥쌀(백미)/친환경
288,20200603,김가루볶음밥,물엿
289,20200603,김가루볶음밥,설탕(황설탕)/친환경
290,20200603,김가루볶음밥,식초(사과식초)
291,20200603,김가루볶음밥,오이(재래종)
292,20200603,김가루볶음밥,우엉
293,20200603,김가루볶음밥,참기름
294,20200603,김가루볶음밥,찹쌀(백미)/친환경
295,20200603,김가루볶음밥,파(실파)
296,20200603,김가루볶음밥,한우(우둔)
297,20200603,팽이버섯달걀국,다시마/말린것(건조)
298,20200603,팽이버섯달걀국,달걀(기능성)
299,20200603,팽이버섯달걀국,"마늘/껍질제거(깐것),꼭지제거"
300,20200603,팽이버섯달걀국,"멸치(큰멸치,대멸)"
301,20200603,팽이버섯달걀국,부추
302,20200603,팽이버섯달걀국,새우
303,20200603,팽이버섯달걀국,"생강/국산,껍질제거(깐것)"
304,20200603,팽이버섯달걀국,청주
305,20200603,팽이버섯달걀국,팽이버섯
306,20200603,못난이오이무침,고추장/친환경
307,20200603,못난이오이무침,고춧가루
308,20200603,못난이오이무침,깨(참깨)/볶은것
309,20200603,못난이오이무침,된장
310,20200603,못난이오이무침,"마늘/껍질제거(깐것),꼭지제거"
311,20200603,못난이오이무침,설탕(황설탕)/친환경
312,20200603,못난이오이무침,오이
313,20200603,못난이오이무침,참기름/국산
314,20200603,고구마크로켓,크로켓(고구마크로켓)
315,20200603,고구마크로켓,해바라기유
316,20200604,현미밥,멥쌀(백미)/친환경
317,20200604,현미밥,멥쌀(현미)
318,20200604,현미밥,찹쌀(백미)/친환경
319,20200604,옥수수수프,버터
320,20200604,옥수수수프,분말(옥수수수프분말)
321,20200604,옥수수수프,옥수수통조림
322,20200604,옥수수수프,파슬리/친환경
323,20200604,옥수수수프,후추(검은색)
324,20200604,비름나물,고추장
325,20200604,비름나물,깨(참깨)/볶은것
326,20200604,비름나물,"마늘/껍질제거(깐것),꼭지제거"
327,20200604,비름나물,비름나물
328,20200604,비름나물,참기름
329,20200604,비름나물,파(쪽파)
330,20200604,소세지케첩볶음,고추장
331,20200604,소세지케첩볶음,드레싱(머스터드드레싱)
332,20200604,소세지케첩볶음,"마늘/껍질제거(깐것),꼭지제거"
333,20200604,소세지케첩볶음,소시지(비엔나소시지)
334,20200604,소세지케첩볶음,양파
335,20200604,소세지케첩볶음,오이
336,20200604,소세지케첩볶음,토마토케첩
337,20200604,소세지케첩볶음,파(대파)
338,20200604,소세지케첩볶음,파프리카(미니파프리카)
339,20200604,소세지케첩볶음,피망(청피망)
340,20200604,소세지케첩볶음,현미유/국산
341,20200604,배추김치,김치(배추김치)/숙성시킨것
342,20200605,치킨카레라이스,감자/껍질제거(깐것)
343,20200605,치킨카레라이스,"닭고기(가슴살,안심살)/친환경"
344,20200605,치킨카레라이스,닭고기(성계)/친환경
345,20200605,치킨카레라이스,당근/친환경
346,20200605,치킨카레라이스,"마늘/껍질제거(깐것),꼭지제거"
347,20200605,치킨카레라이스,멥쌀(백미)/친환경
348,20200605,치킨카레라이스,분말(카레분말(사과벌꿀함유))
349,20200605,치킨카레라이스,"생강/친환경,껍질제거(깐것)"
350,20200605,치킨카레라이스,양송이버섯/친환경
351,20200605,치킨카레라이스,양파/껍질제거(깐것)
352,20200605,치킨카레라이스,찹쌀(백미)/친환경
353,20200605,치킨카레라이스,크림(20%유지방)
354,20200605,치킨카레라이스,피망(청피망)/친환경
355,20200605,우리밀핫도그/케첩,토마토케첩/친환경
356,20200605,우리밀핫도그/케첩,핫도그(미니핫도그)
357,20200605,우리밀핫도그/케첩,해바라기유
358,20200605,총각김치,김치(총각김치)
359,20200605,사과,"사과(부사,후지)/친환경"
360,20200608,불고기덮밥,굴소스/국산
361,20200608,불고기덮밥,"깨(참깨)/볶은것,껍질제거(깐것)"
362,20200608,불고기덮밥,당근/친환경
363,20200608,불고기덮밥,당면(자른당면)
364,20200608,불고기덮밥,"마늘/껍질제거(깐것),꼭지제거"
365,20200608,불고기덮밥,멥쌀(백미)/친환경
366,20200608,불고기덮밥,배/친환경
367,20200608,불고기덮밥,양파/껍질제거(깐것)
368,20200608,불고기덮밥,찹쌀(백미)/친환경
369,20200608,불고기덮밥,피망(청피망)/친환경
370,20200608,불고기덮밥,피망(홍피망)/친환경
371,20200608,불고기덮밥,한우(등심)/슬라이스
372,20200608,불고기덮밥,한우(설도)/슬라이스
373,20200608,맑은콩나물국,고추(붉은고추(홍고추))
374,20200608,맑은콩나물국,다시마/말린것(건조)
375,20200608,맑은콩나물국,"마늘/껍질제거(깐것),꼭지제거"
376,20200608,맑은콩나물국,"멸치(큰멸치,대멸)"
377,20200608,맑은콩나물국,콩나물
378,20200608,맑은콩나물국,파(대파)
379,20200608,수수찰호떡,해바라기유
380,20200608,수수찰호떡,호떡(깨찰호떡)
381,20200608,배추김치,김치(배추김치)/숙성시킨것
382,20200608,적포도,포도(레드글로브)/일반
383,20200609,옥수수밥,멥쌀(백미)/친환경
384,20200609,옥수수밥,찰옥수수알/친환경
385,20200609,옥수수밥,찹쌀(백미)/친환경
386,20200609,수삼갈비탕,다시마/말린것(건조)
387,20200609,수삼갈비탕,대추/말린것(건조)
388,20200609,수삼갈비탕,"마늘/껍질제거(깐것),꼭지제거"
389,20200609,수삼갈비탕,무(조선무)/세척한것
390,20200609,수삼갈비탕,인삼
391,20200609,수삼갈비탕,파(대파)
392,20200609,수삼갈비탕,한우(갈비)/탕용
393,20200609,수삼갈비탕,한우(양지)
394,20200609,달걀말이,달걀(전란)
395,20200609,달걀말이,당근
396,20200609,달걀말이,양파
397,20200609,달걀말이,파(쪽파)
398,20200609,배추김치,김치(배추김치)/숙성시킨것
399,20200609,대추방울토마토,토마토(대추방울토마토)/친환경
400,20200609,우유,우유
401,20200610,자장밥,돼지고기(등심)/깍둑썰기
402,20200610,자장밥,두반장소스
403,20200610,자장밥,"마늘/껍질제거(깐것),꼭지제거"
404,20200610,자장밥,멥쌀(백미)/친환경
405,20200610,자장밥,"생강/친환경,껍질제거(깐것)"
406,20200610,자장밥,양배추/친환경
407,20200610,자장밥,양파/껍질제거(깐것)
408,20200610,자장밥,올리브유
409,20200610,자장밥,잼(사과잼)/친환경
410,20200610,자장밥,전분(감자전분)/친환경
411,20200610,자장밥,찹쌀(백미)/친환경
412,20200610,자장밥,춘장(자장소스)
413,20200610,자장밥,호박(애호박)/친환경
414,20200610,반달납작지짐만두,만두(납작만두)
415,20200610,반달납작지짐만두,해바라기유
416,20200610,배추김치,김치(배추김치)/숙성시킨것
417,20200610,참외,참외/친환경
418,20200610,우유,우유
419,20200611,파인애플볶음밥,달걀
420,20200611,파인애플볶음밥,멥쌀(백미)/친환경
421,20200611,파인애플볶음밥,분말(카레분말(사과벌꿀함유))
422,20200611,파인애플볶음밥,새우살/국산
423,20200611,파인애플볶음밥,양파(적양파)/껍질제거(깐것)
424,20200611,파인애플볶음밥,젓(까나리액젓)
425,20200611,파인애플볶음밥,찹쌀(백미)/친환경
426,20200611,파인애플볶음밥,파(대파)
427,20200611,파인애플볶음밥,파인애플/비가식부위제거
428,20200611,파인애플볶음밥,피망(청피망)
429,20200611,파인애플볶음밥,피망(홍피망)
430,20200611,파인애플볶음밥,해바라기유
431,20200611,미소국,다시마/말린것(건조)
432,20200611,미소국,된장(일본된장)
433,20200611,미소국,두부
434,20200611,미소국,"마늘/껍질제거(깐것),꼭지제거"
435,20200611,미소국,"멸치(큰멸치,대멸)"
436,20200611,미소국,파(쪽파)
437,20200611,돼지고추장구이,간장(양조간장)/친환경
438,20200611,돼지고추장구이,"깨(참깨)/볶은것,껍질제거(깐것)"
439,20200611,돼지고추장구이,돼지고기(목살)/스테이크용
440,20200611,돼지고추장구이,"마늘/껍질제거(깐것),꼭지제거"
441,20200611,돼지고추장구이,배/친환경
442,20200611,돼지고추장구이,"사과(부사,후지)/친환경"
443,20200611,돼지고추장구이,"생강/친환경,껍질제거(깐것)"
444,20200611,돼지고추장구이,설탕(황설탕)/친환경
445,20200611,돼지고추장구이,양념치킨소스/순한맛
446,20200611,돼지고추장구이,양파/껍질제거(깐것)
447,20200611,돼지고추장구이,적포도주
448,20200611,돼지고추장구이,파(실파)/친환경
449,20200611,돼지고추장구이,해바라기유
450,20200611,배추김치,김치(배추김치)/숙성시킨것
451,20200611,하우스감귤,감귤(밀감)/친환경
452,20200612,미트볼스파게티,"마늘/껍질제거(깐것),꼭지제거"
453,20200612,미트볼스파게티,미트볼(쇠고기미트볼)
454,20200612,미트볼스파게티,밀가루/친환경
455,20200612,미트볼스파게티,버터
456,20200612,미트볼스파게티,양송이버섯/친환경
457,20200612,미트볼스파게티,양파/껍질제거(깐것)
458,20200612,미트볼스파게티,우스터소스
459,20200612,미트볼스파게티,치킨부용베이스
460,20200612,미트볼스파게티,토마토/친환경
461,20200612,미트볼스파게티,토마토케첩/친환경
462,20200612,미트볼스파게티,토마토페이스트
463,20200612,미트볼스파게티,파스타(스파게티면)
464,20200612,미트볼스파게티,파슬리/친환경
465,20200612,미트볼스파게티,피망(청피망)/친환경
466,20200612,미트볼스파게티,피망(홍피망)/친환경
467,20200612,미트볼스파게티,한우(우둔)/다진것
468,20200612,미트볼스파게티,핫소스
469,20200612,마늘토스트(반제),마늘토스트/생지
470,20200612,깍두기,김치(깍두기)
471,20200612,참다래쥬스,주스(키위주스)
472,20200612,우유,우유
473,20200615,기장밥,기장/친환경
474,20200615,기장밥,멥쌀(백미)/친환경
475,20200615,기장밥,찹쌀(백미)/친환경
476,20200615,육개장,고사리/삶은것
477,20200615,육개장,느타리버섯
478,20200615,육개장,다시마/말린것(건조)
479,20200615,육개장,"마늘/껍질제거(깐것),꼭지제거"
480,20200615,육개장,"멸치(큰멸치,대멸)"
481,20200615,육개장,무(조선무)/친환경
482,20200615,육개장,"배추(얼갈이,단배추)"
483,20200615,육개장,사골엑기스
484,20200615,육개장,숙주나물
485,20200615,육개장,양파
486,20200615,육개장,파(대파)
487,20200615,육개장,한우(양지)
488,20200615,임연수살튀김,"마늘/껍질제거(깐것),꼭지제거"
489,20200615,임연수살튀김,임연수살/냉동
490,20200615,임연수살튀김,청주
491,20200615,배추김치,김치(배추김치)/숙성시킨것
492,20200615,김당과,과자(튀김쌀과자)
493,20200615,수박,수박/친환경
494,20200615,우유,우유
495,20200616,쌀밥,멥쌀(백미)/친환경
496,20200616,쌀밥,찹쌀(백미)/친환경
497,20200616,근대국,근대
498,20200616,근대국,다시마/말린것(건조)
499,20200616,근대국,된장(양조된장(개량식))/소포장
500,20200616,근대국,두부/친환경
501,20200616,근대국,"마늘/껍질제거(깐것),꼭지제거"
502,20200616,근대국,"멸치(큰멸치,대멸)"
503,20200616,근대국,파(대파)/친환경
504,20200616,수제떡갈비,떡갈비/반죽
505,20200616,수제떡갈비,"마늘/껍질제거(깐것),꼭지제거"
506,20200616,수제떡갈비,스테이크소스
507,20200616,수제떡갈비,파프리카(노랑파프리카)
508,20200616,수제떡갈비,파프리카(녹색파프리카)
509,20200616,실오징어채볶음,깨(검정깨(흑임자))/볶은것
510,20200616,실오징어채볶음,"마늘/껍질제거(깐것),꼭지제거"
511,20200616,실오징어채볶음,물엿
512,20200616,실오징어채볶음,오징어실채/국산
513,20200616,실오징어채볶음,파(쪽파)
514,20200616,총각김치,김치(총각김치)
515,20200616,적포도,포도(골덴마스컷)/일반
516,20200617,떡국,김(구운김)/조미한것
517,20200617,떡국,다시마/말린것(건조)
518,20200617,떡국,달걀(전란)
519,20200617,떡국,떡국떡/국산
520,20200617,떡국,"마늘/껍질제거(깐것),꼭지제거"
521,20200617,떡국,"멸치(큰멸치,대멸)"
522,20200617,떡국,파(대파)
523,20200617,떡국,한우(양지)
524,20200617,닭강정,건고추/일반
525,20200617,닭강정,"닭고기(가슴살,안심살)/슬라이스"
526,20200617,닭강정,"땅콩/볶은것,껍질제거(깐것),조각낸것"
527,20200617,닭강정,"마늘/껍질제거(깐것),꼭지제거"
528,20200617,닭강정,바나나/일반
529,20200617,닭강정,배/친환경
530,20200617,닭강정,"생강/친환경,껍질제거(깐것)"
531,20200617,닭강정,스테이크소스
532,20200617,닭강정,튀김가루
533,20200617,닭강정,해바라기유
534,20200617,배추김치,김치(배추김치)/숙성시킨것
535,20200617,멜론,멜론(머스크멜론)/친환경
536,20200618,찰보리밥,멥쌀(백미)/친환경
537,20200618,찰보리밥,보리(찰보리)/친환경
538,20200618,찰보리밥,찹쌀(백미)/친환경
539,20200618,감자고추장찌개,감자
540,20200618,감자고추장찌개,고추(붉은고추(홍고추))
541,20200618,감자고추장찌개,고추(풋고추(청고추))
542,20200618,감자고추장찌개,다시마/말린것(건조)
543,20200618,감자고추장찌개,"마늘/껍질제거(깐것),꼭지제거"
544,20200618,감자고추장찌개,"멸치(큰멸치,대멸)"
545,20200618,감자고추장찌개,양파
546,20200618,감자고추장찌개,파(대파)
547,20200618,감자고추장찌개,한우(양지)
548,20200618,두부엿장조림,깨(검정깨(흑임자))/국산
549,20200618,두부엿장조림,두부/부침용
