SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
267,20231026,크림스프,후추
268,20231026,찰옥수수밥,멥쌀(백미)
269,20231026,찰옥수수밥,옥수수(찰옥수수)
270,20231026,찰옥수수밥,기능성찹쌀(칼슘강화)
271,20231025,귤,감귤(조생)
272,20231025,모듬어묵국,간장(재래간장)
273,20231025,모듬어묵국,팽이버섯
274,20231025,모듬어묵국,표고버섯/일반
275,20231025,모듬어묵국,고추(청양고추)
276,20231025,모듬어묵국,쑥갓
277,20231025,모듬어묵국,고추(붉은고추(홍고추))
278,20231025,모듬어묵국,어묵(가마보꼬모둠)
279,20231025,모듬어묵국,무(조선무)/일반
280,20231025,모듬어묵국,마늘/껍질제거(깐것)
281,20231025,모듬어묵국,양파/껍질제거(깐것)
282,20231025,모듬어묵국,후추
283,20231025,모듬어묵국,소금(꽃소금)
284,20231025,모듬어묵국,다시마/말린것(건조)
285,20231025,모듬어묵국,파(대파)
286,20231025,모듬어묵국,파(대파)/껍질제거(깐것)
287,20231025,김치볶음밥,깨(참깨)/볶은것
288,20231025,김치볶음밥,파(대파)
289,20231025,김치볶음밥,피망(청피망)
290,20231025,김치볶음밥,피망(홍피망)/일반
291,20231025,김치볶음밥,참기름
292,20231025,김치볶음밥,김치(배추김치)
293,20231025,김치볶음밥,김치(맛김치)/숙성시킨것
294,20231025,김치볶음밥,콩기름(대두유)
295,20231025,김치볶음밥,찹쌀(백미)
296,20231025,김치볶음밥,당근
297,20231025,김치볶음밥,멥쌀(백미)
298,20231025,김치볶음밥,기능성기장(칼슘강화)
299,20231025,김치볶음밥,김가루
300,20231025,김치볶음밥,양파
301,20231025,김치볶음밥,마늘
302,20231025,김치볶음밥,돼지고기햄(로스)
303,20231025,양배추샐러드,토마토케첩
304,20231025,양배추샐러드,마요네즈
305,20231025,양배추샐러드,오이
306,20231025,양배추샐러드,양배추/껍질제거(깐것)
307,20231025,양배추샐러드,양상추
308,20231025,양배추샐러드,당근
309,20231024,대패돼지고기고추장볶음,당근
310,20231024,대패돼지고기고추장볶음,파(대파)
311,20231024,대패돼지고기고추장볶음,깨(참깨)/볶은것
312,20231024,대패돼지고기고추장볶음,간장(양조간장)
313,20231024,대패돼지고기고추장볶음,고추장
314,20231024,대패돼지고기고추장볶음,참기름
315,20231024,대패돼지고기고추장볶음,고춧가루
316,20231024,대패돼지고기고추장볶음,양배추
317,20231024,대패돼지고기고추장볶음,고추(청양고추)
318,20231024,대패돼지고기고추장볶음,마늘
319,20231024,대패돼지고기고추장볶음,양파
320,20231024,대패돼지고기고추장볶음,설탕(백설탕)
321,20231024,버섯잡채,설탕(백설탕)
322,20231024,버섯잡채,참기름
323,20231024,버섯잡채,당면
324,20231024,버섯잡채,깨(참깨)/볶은것
325,20231024,버섯잡채,당근
326,20231024,버섯잡채,간장(양조간장)
327,20231024,버섯잡채,양파
328,20231024,버섯잡채,마늘
329,20231024,버섯잡채,느타리버섯
330,20231024,버섯잡채,시금치
331,20231024,버섯잡채,표고버섯/친환경
332,20231024,기장밥,기능성찹쌀(칼슘강화)
333,20231024,기장밥,기장
334,20231024,기장밥,멥쌀(백미)
335,20231027,버섯소불고기,당근
336,20231027,버섯소불고기,키위/일반
337,20231027,버섯소불고기,양송이버섯
338,20231027,버섯소불고기,팽이버섯
339,20231027,버섯소불고기,표고버섯
340,20231027,버섯소불고기,양배추
341,20231027,버섯소불고기,설탕(흑설탕)
342,20231027,버섯소불고기,참기름
343,20231027,버섯소불고기,물엿(황물엿)
344,20231027,버섯소불고기,깨(참깨)/볶은것
345,20231027,버섯소불고기,파(대파)
346,20231027,버섯소불고기,마늘/껍질제거(깐것)
347,20231027,버섯소불고기,양파
348,20231027,버섯소불고기,청주
349,20231027,버섯소불고기,후추
350,20231027,버섯소불고기,매실농축액
351,20231027,버섯소불고기,간장
352,20231027,나박김치,김치(나박김치)
353,20231027,보리밥,멥쌀(백미)
354,20231027,보리밥,보리(쌀보리)
355,20231027,보리밥,기능성찹쌀(칼슘강화)
356,20231026,흑미밥,멥쌀(백미)
357,20231026,흑미밥,멥쌀(흑미)
358,20231026,흑미밥,찹쌀(백미)/일반
359,20231026,부대찌개,김치(맛김치)/숙성시킨것
360,20231026,부대찌개,간장(재래간장)
361,20231026,부대찌개,고추장
362,20231026,부대찌개,치즈(노란체다치즈)
363,20231026,부대찌개,소잡뼈
364,20231026,부대찌개,다시마(뿌리다시마)/말린것(건조)
365,20231026,부대찌개,고추(풋고추(청고추))
366,20231026,부대찌개,콩나물/국산
367,20231026,부대찌개,느타리버섯
368,20231026,부대찌개,두부/찌개용
369,20231026,부대찌개,떡국떡
370,20231026,부대찌개,후추
371,20231026,부대찌개,고춧가루/국산
372,20231026,부대찌개,소시지(프랑크소시지)
373,20231026,부대찌개,햄(부대찌개햄)
374,20231026,부대찌개,돼지고기햄통조림
375,20231026,부대찌개,호박(애호박)
376,20231026,부대찌개,파(대파)/껍질제거(깐것)
377,20231026,부대찌개,양파/껍질제거(깐것)
378,20231025,궁채나물,고추(붉은고추(홍고추))
379,20231025,궁채나물,상추(쫑상추)
380,20231025,궁채나물,간장(재래간장)/전통식품인증
381,20231025,궁채나물,파(실파)/껍질제거(깐것)
382,20231025,궁채나물,참기름/국산
383,20231025,궁채나물,젓(멸치액젓)
384,20231025,궁채나물,들기름/국산
385,20231025,궁채나물,찹쌀가루
386,20231025,궁채나물,소금(천일염)
387,20231025,깍두기,김치(깍두기)
388,20231025,독도사랑주스,에이드(레드자몽에이드)
389,20231024,닭살삼계탕,인삼(수삼)/세척한것
390,20231024,닭살삼계탕,양파/껍질제거(깐것)
391,20231024,닭살삼계탕,밤/껍질제거(깐것)
392,20231024,닭살삼계탕,다시마(뿌리다시마)/말린것(건조)
393,20231024,닭살삼계탕,닭고기(성계)/껍질제거(깐것)
394,20231024,닭살삼계탕,소금(꽃소금)
395,20231024,닭살삼계탕,후추
396,20231024,닭살삼계탕,청주
397,20231024,닭살삼계탕,파(대파)/껍질제거(깐것)
398,20231024,배추겉절이,김치(배추겉절이)
399,20231024,진미채도라지볶음,고추장
400,20231024,진미채도라지볶음,콩기름(대두유)
401,20231024,진미채도라지볶음,간장/장아찌용
402,20231024,진미채도라지볶음,파(실파)
403,20231024,진미채도라지볶음,깨(참깨)/볶은것
404,20231024,진미채도라지볶음,양파
405,20231024,진미채도라지볶음,마늘/껍질제거(깐것)
406,20231024,진미채도라지볶음,청주
407,20231024,진미채도라지볶음,마요네즈(유정란)
408,20231024,진미채도라지볶음,소금(굵은소금)
409,20231024,진미채도라지볶음,고춧가루
410,20231024,진미채도라지볶음,백진미
411,20231024,진미채도라지볶음,참기름
412,20231024,진미채도라지볶음,물엿(황물엿)
413,20231024,해물우동볶음,혼다랑어
414,20231024,해물우동볶음,다시마/말린것(건조)
415,20231024,해물우동볶음,깨(참깨)/볶은것
416,20231024,해물우동볶음,새우/국산
417,20231024,해물우동볶음,파(실파)
418,20231024,해물우동볶음,당근
419,20231024,해물우동볶음,양배추
420,20231024,해물우동볶음,깻잎/친환경
421,20231024,해물우동볶음,고추(붉은고추(홍고추))
422,20231024,해물우동볶음,고추(풋고추(청고추))
423,20231024,해물우동볶음,고추장
424,20231024,해물우동볶음,콩기름(대두유)
425,20231024,해물우동볶음,참기름
426,20231024,해물우동볶음,우동
427,20231024,해물우동볶음,마늘/껍질제거(깐것)
428,20231024,해물우동볶음,양파
429,20231024,해물우동볶음,고춧가루
430,20231024,해물우동볶음,굴소스
431,20231024,해물우동볶음,소금(굵은소금)
432,20231024,해물우동볶음,적포도주
433,20231024,차수수밥,멥쌀(현미)
434,20231024,차수수밥,수수(차수수)
435,20231024,차수수밥,찹쌀(백미)
436,20231024,차수수밥,기능성찹쌀(칼슘강화)
437,20231024,차수수밥,멥쌀(백미)
438,20231023,배추김치,김치(배추김치)
439,20231023,어묵국,간장(재래간장)
440,20231023,어묵국,후추
441,20231023,어묵국,청주
442,20231023,어묵국,튀김(어묵튀김)
443,20231023,어묵국,소금(굵은소금)
444,20231023,어묵국,파(대파)
445,20231023,어묵국,다시마/말린것(건조)
446,20231023,어묵국,혼다랑어
447,20231023,어묵국,쑥갓
448,20231023,어묵국,마늘/껍질제거(깐것)
449,20231023,어묵국,무(조선무)/국산
450,20231023,찰기장밥,멥쌀(백미)
451,20231023,찰기장밥,찹쌀(백미)/친환경
452,20231023,찰기장밥,기장
453,20231020,아욱수제비국,다시마/말린것(건조)
454,20231020,아욱수제비국,고춧가루
455,20231020,아욱수제비국,된장(전통된장)/전통식품인증
456,20231020,아욱수제비국,양파/껍질제거(깐것)
457,20231020,아욱수제비국,아욱
458,20231020,아욱수제비국,고추(붉은고추(홍고추))
459,20231020,아욱수제비국,고추(풋고추(청고추))
460,20231020,아욱수제비국,수제비(감자수제비)
461,20231020,월도프샐러드,마요네즈/친환경
462,20231020,월도프샐러드,소금(고운소금)
463,20231020,월도프샐러드,설탕(백설탕)
464,20231020,월도프샐러드,사과
465,20231020,월도프샐러드,레몬
466,20231020,월도프샐러드,셀러리
467,20231018,제육볶음,큰느타리버섯(새송이버섯)/소(小)
468,20231018,제육볶음,물엿(황물엿)
469,20231018,제육볶음,고춧가루
470,20231018,제육볶음,후추(검은색)
471,20231018,제육볶음,청주
472,20231018,제육볶음,참기름
473,20231018,제육볶음,설탕(황설탕)
474,20231018,제육볶음,파(대파)/껍질제거(깐것)
475,20231018,제육볶음,배/GAP
476,20231018,제육볶음,키위
477,20231018,제육볶음,당근/세척한것
478,20231018,제육볶음,간장(양조간장)
479,20231018,제육볶음,고추장/전통식품인증
480,20231018,제육볶음,양파/껍질제거(깐것)
481,20231018,제육볶음,생강/껍질제거(깐것)
482,20231018,옥수수치즈그랑탕,양파/껍질제거(깐것)
483,20231018,옥수수치즈그랑탕,분말(크림수프분말)
484,20231018,옥수수치즈그랑탕,피자도우(쌀)
485,20231018,옥수수치즈그랑탕,감자/껍질제거(깐것)
486,20231018,옥수수치즈그랑탕,햄(쵸핑햄)
487,20231018,옥수수치즈그랑탕,소금(고운소금)
488,20231018,옥수수치즈그랑탕,버터
489,20231018,옥수수치즈그랑탕,치즈(자연치즈(피자치즈))
490,20231018,옥수수치즈그랑탕,피망(청피망)
491,20231018,옥수수치즈그랑탕,피망(홍피망)
492,20231018,옥수수치즈그랑탕,당근/세척한것
493,20231018,옥수수치즈그랑탕,찰옥수수알
494,20231017,뿌팟퐁카레,양배추/친환경
495,20231017,뿌팟퐁카레,고추(청양고추)
496,20231017,뿌팟퐁카레,고추(풋고추(청고추))/친환경
497,20231017,뿌팟퐁카레,파프리카(노랑파프리카)/GAP
498,20231017,뿌팟퐁카레,파프리카(녹색파프리카)/친환경
499,20231017,뿌팟퐁카레,만가닥버섯
500,20231017,뿌팟퐁카레,파프리카(적색파프리카)/친환경
501,20231017,뿌팟퐁카레,파프리카(주황파프리카)/일반
502,20231017,뿌팟퐁카레,고추(붉은고추(홍고추))/친환경
503,20231017,뿌팟퐁카레,마늘/친환경
504,20231017,뿌팟퐁카레,양파/친환경
505,20231017,뿌팟퐁카레,달걀
506,20231017,뿌팟퐁카레,카레(인도풍갈색카레반고형)
507,20231017,뿌팟퐁카레,튀김가루
508,20231017,뿌팟퐁카레,꽃맛살
509,20231017,뿌팟퐁카레,분말(카레분말(사과벌꿀함유))
510,20231017,뿌팟퐁카레,전분(감자전분)
511,20231017,뿌팟퐁카레,파(실파)/친환경
512,20231017,뿌팟퐁카레,우유/대(大)
513,20231017,뿌팟퐁카레,코코넛밀크
514,20231017,뿌팟퐁카레,콩기름(대두유)
515,20231017,알감자버터구이,콩기름(대두유)
516,20231017,알감자버터구이,버터
517,20231017,알감자버터구이,설탕(백설탕)
518,20231017,알감자버터구이,파슬리/말린것(건조)
519,20231017,알감자버터구이,감자(알감자)
520,20231017,알감자버터구이,소금(꽃소금)
521,20231017,콩나물무침,고춧가루
522,20231017,콩나물무침,간장(재래간장)
523,20231017,콩나물무침,당근/세척한것
524,20231017,콩나물무침,콩나물/GAP
525,20231017,콩나물무침,파(실파)/껍질제거(깐것)
526,20231017,콩나물무침,깨(참깨)
527,20231017,콩나물무침,참기름
528,20231017,쌀눈현미밥,기능성멥쌀(쌀눈)
529,20231017,쌀눈현미밥,기능성찹쌀(녹차칼슘)
530,20231017,쌀눈현미밥,멥쌀(백미)
531,20231017,쌀눈현미밥,멥쌀(현미)
532,20231016,분모자짜장찜닭,당근/친환경
533,20231016,분모자짜장찜닭,간장(양조간장)/국산
534,20231016,분모자짜장찜닭,콩기름(대두유)
535,20231016,분모자짜장찜닭,굴소스/국산
536,20231016,분모자짜장찜닭,소금(꽃소금)
537,20231016,분모자짜장찜닭,맛술
538,20231016,분모자짜장찜닭,청주
539,20231016,분모자짜장찜닭,후추(검은색)
540,20231016,분모자짜장찜닭,닭고기(다리살)/껍질있는것(안깐것)
541,20231016,분모자짜장찜닭,물엿(쌀물엿)
542,20231016,분모자짜장찜닭,양파/껍질제거(깐것)
543,20231016,분모자짜장찜닭,참기름/외국산
544,20231016,분모자짜장찜닭,떡볶이떡(몽떡볶이떡)
545,20231016,분모자짜장찜닭,당면(자른당면)
546,20231016,분모자짜장찜닭,설탕(흑설탕)
547,20231016,분모자짜장찜닭,분말(자장분말)
548,20231016,분모자짜장찜닭,파(대파)/친환경
549,20231016,분모자짜장찜닭,건고추/일반
550,20231016,분모자짜장찜닭,고추(청양고추)/친환경
551,20231016,찰보리밥,보리(찰보리)/친환경
552,20231016,찰보리밥,찹쌀(백미)
553,20231016,찰보리밥,멥쌀(백미)
554,20231013,유기농나물밥,멥쌀(백미)/친환경
555,20231013,유기농나물밥,찹쌀(백미)
556,20231013,유기농나물밥,취나물(곰취)/말린것(건조)
557,20231013,김구이,김(구운김)/무염
558,20231020,달걀파국,다시마/말린것(건조)
559,20231020,달걀파국,달걀
560,20231020,달걀파국,간장(재래간장)
561,20231020,달걀파국,후추
562,20231020,달걀파국,소금(꽃소금)
563,20231020,달걀파국,마늘
564,20231020,달걀파국,파(실파)
565,20231020,과일푸딩,푸딩(사과푸딩)
566,20231020,과일푸딩,푸딩(포도푸딩)
567,20231020,쭈꾸미야채비빔밥,고춧가루
568,20231020,쭈꾸미야채비빔밥,고추장
569,20231020,쭈꾸미야채비빔밥,참기름
570,20231020,쭈꾸미야채비빔밥,당근
571,20231020,쭈꾸미야채비빔밥,멥쌀(백미)
572,20231020,쭈꾸미야채비빔밥,설탕(백설탕)
573,20231020,쭈꾸미야채비빔밥,김가루
574,20231020,쭈꾸미야채비빔밥,주꾸미
575,20231020,쭈꾸미야채비빔밥,호박(애호박)
576,20231020,쭈꾸미야채비빔밥,깨(참깨)/볶은것
577,20231020,쭈꾸미야채비빔밥,콩나물
578,20231020,쭈꾸미야채비빔밥,고추(청양고추)
579,20231020,쭈꾸미야채비빔밥,고추(붉은고추(홍고추))
580,20231020,쭈꾸미야채비빔밥,양배추
581,20231020,쭈꾸미야채비빔밥,상추
582,20231020,쭈꾸미야채비빔밥,마늘
583,20231020,쭈꾸미야채비빔밥,무(조선무)
584,20231020,쭈꾸미야채비빔밥,양파
585,20231020,오이지무침,마늘
586,20231020,오이지무침,장아찌(오이지)
587,20231020,오이지무침,고춧가루
