SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
1853,20220621,*오삼불고기,미나리
1854,20220621,*오삼불고기,파(대파)/껍질제거(깐것)
1855,20220621,*오삼불고기,오징어/채썬것(세절)
1856,20220621,*오삼불고기,"돼지고기(뒷다리, 후지)/국산"
1857,20220621,*오삼불고기,"돼지고기(앞다리, 전지)"
1858,20220621,*오삼불고기,물엿(황물엿)
1859,20220621,*오삼불고기,설탕(황설탕)
1860,20220621,*오삼불고기,떡볶이떡/국산
1861,20220621,*오삼불고기,떡볶이떡(한입떡볶이떡)/국산
1862,20220621,*오삼불고기,소면/말린것(건조)
1863,20220621,*오삼불고기,참기름
1864,20220621,*오삼불고기,간장(양조간장)
1865,20220621,*오삼불고기,고추장
1866,20220621,*오삼불고기,고춧가루
1867,20220621,*오삼불고기,두반장소스
1868,20220621,*오삼불고기,소금(고운소금)
1869,20220621,*오삼불고기,후추
1870,20220621,*오삼불고기,청주
1871,20220621,*감자그라탕,양파/껍질제거(깐것)
1872,20220621,*감자그라탕,감자/껍질제거(깐것)
1873,20220621,*감자그라탕,"고구마/껍질제거(깐것), 조각낸것"
1874,20220621,*감자그라탕,브로콜리
1875,20220621,*감자그라탕,파슬리/말린것(건조)
1876,20220621,*감자그라탕,맛살
1877,20220621,*감자그라탕,분말(크림수프분말)
1878,20220621,*감자그라탕,버터
1879,20220621,*감자그라탕,우유/대(大)
1880,20220621,*감자그라탕,치즈(모짜렐라치즈)
1881,20220621,*감자그라탕,크림(휘핑크림)
1882,20220621,*감자그라탕,마요네즈
1883,20220621,*감자그라탕,소금(고운소금)
1884,20220621,*감자그라탕,햄(쵸핑햄(10mm))
1885,20220621,*감자그라탕,햄(쵸핑햄(8mm))
1886,20220621,*감자그라탕,옥수수통조림
1887,20220621,*포기김치,김치(배추김치)
1888,20220622,*팽이버섯된장국,마늘/껍질제거(깐것)
1889,20220622,*팽이버섯된장국,"마늘/껍질제거(깐것), 꼭지제거"
1890,20220622,*팽이버섯된장국,무(왜무)
1891,20220622,*팽이버섯된장국,양파/껍질제거(깐것)
1892,20220622,*팽이버섯된장국,팽이버섯
1893,20220622,*팽이버섯된장국,파(대파)/껍질제거(깐것)
1894,20220622,*팽이버섯된장국,"새우(꽃새우)/말린것(건조), 머리제거(두절)"
1895,20220622,*팽이버섯된장국,"멸치(큰멸치, 대멸)"
1896,20220622,*팽이버섯된장국,다시마/말린것(건조)
1897,20220622,*팽이버섯된장국,두부/찌개용
1898,20220622,*팽이버섯된장국,고추장
1899,20220622,*팽이버섯된장국,된장
1900,20220622,*팽이버섯된장국,고춧가루
1901,20220622,*장조림버터비빔밥,멥쌀(백미)
1902,20220622,*장조림버터비빔밥,당근/껍질제거(깐것)
1903,20220622,*장조림버터비빔밥,마늘/껍질제거(깐것)
1904,20220622,*장조림버터비빔밥,"마늘/껍질제거(깐것), 꼭지제거"
1905,20220622,*장조림버터비빔밥,양파/껍질제거(깐것)
1906,20220622,*장조림버터비빔밥,파(쪽파)
1907,20220622,*장조림버터비빔밥,달걀
1908,20220622,*장조림버터비빔밥,달걀(전란)
1909,20220622,*장조림버터비빔밥,"닭고기(가슴살, 안심살)/국산"
1910,20220622,*장조림버터비빔밥,돼지고기(안심)/장조림용
1911,20220622,*장조림버터비빔밥,물엿
1912,20220622,*장조림버터비빔밥,설탕(황설탕)
1913,20220622,*장조림버터비빔밥,콩기름(대두유)
1914,20220622,*장조림버터비빔밥,버터
1915,20220622,*장조림버터비빔밥,간장(양조간장)
1916,20220622,*장조림버터비빔밥,간장(양조간장)/소포장
1917,20220622,*장조림버터비빔밥,장아찌(무장아찌)
1918,20220622,*장조림버터비빔밥,맛술
1919,20220622,*장조림버터비빔밥,소금(고운소금)
1920,20220622,*장조림버터비빔밥,소금(꽃소금)
1921,20220622,*장조림버터비빔밥,후리카케(복합조미식품)
1922,20220622,*장조림버터비빔밥,돼지고기햄(로스)
1923,20220622,*구슬떡볶이,당근/껍질제거(깐것)
1924,20220622,*구슬떡볶이,"마늘/껍질제거(깐것), 꼭지제거"
1925,20220622,*구슬떡볶이,양파/껍질제거(깐것)
1926,20220622,*구슬떡볶이,양배추
1927,20220622,*구슬떡볶이,파(대파)/껍질제거(깐것)
1928,20220622,*구슬떡볶이,메추리알/껍질제거(깐것)
1929,20220622,*구슬떡볶이,물엿
1930,20220622,*구슬떡볶이,설탕(황설탕)
1931,20220622,*구슬떡볶이,떡볶이떡(한입떡볶이떡)
1932,20220622,*구슬떡볶이,어묵(가마보꼬볼)
1933,20220622,*구슬떡볶이,고추장
1934,20220622,*구슬떡볶이,고춧가루
1935,20220622,*구슬떡볶이,소금(고운소금)
1936,20220622,*구슬떡볶이,소시지(비엔나소시지)
1937,20220622,*해쉬브라운/케첩,콩기름(대두유)
1938,20220622,*해쉬브라운/케첩,토마토케첩/소포장
1939,20220622,*해쉬브라운/케첩,튀김(감자튀김(해쉬브라운))
1940,20220622,*깍두기,김치(깍두기)
1941,20220622,*포도쥬스,주스(포도주스)
1942,20220623,*클로렐라밥,기능성멥쌀(클로렐라)
1943,20220623,*클로렐라밥,기능성찹쌀(칼슘강화)
1944,20220623,*클로렐라밥,멥쌀(백미)
1945,20220623,*돈등뼈감자탕,"마늘/껍질제거(깐것), 꼭지제거"
1946,20220623,*돈등뼈감자탕,"생강/친환경, 껍질제거(깐것)"
1947,20220623,*돈등뼈감자탕,양파/껍질제거(깐것)
1948,20220623,*돈등뼈감자탕,감자/껍질제거(깐것)
1949,20220623,*돈등뼈감자탕,깻잎나물(깨나물)
1950,20220623,*돈등뼈감자탕,"배추(얼갈이, 단배추)"
1951,20220623,*돈등뼈감자탕,고추(붉은고추(홍고추))
1952,20220623,*돈등뼈감자탕,고추(청양고추)
1953,20220623,*돈등뼈감자탕,파(대파)/껍질제거(깐것)
1954,20220623,*돈등뼈감자탕,"깨(들깨)/볶은것, 간것(가루, 분말)"
1955,20220623,*돈등뼈감자탕,"멸치(큰멸치, 대멸)"
1956,20220623,*돈등뼈감자탕,다시마/말린것(건조)
1957,20220623,*돈등뼈감자탕,"돼지고기(뒷다리, 후지)/국산"
1958,20220623,*돈등뼈감자탕,돼지등뼈
1959,20220623,*돈등뼈감자탕,젓(새우젓(육젓))
1960,20220623,*돈등뼈감자탕,간장(양조간장)
1961,20220623,*돈등뼈감자탕,간장(재래간장)
1962,20220623,*돈등뼈감자탕,고추장
1963,20220623,*돈등뼈감자탕,된장
1964,20220623,*돈등뼈감자탕,고춧가루
1965,20220623,*돈등뼈감자탕,소금(고운소금)
1966,20220623,*돈등뼈감자탕,후추
1967,20220623,*돈등뼈감자탕,청주
1968,20220623,*시금치고추장무침,"마늘/껍질제거(깐것), 꼭지제거"
1969,20220623,*시금치고추장무침,시금치/친환경
1970,20220623,*시금치고추장무침,파(실파)
1971,20220623,*시금치고추장무침,깨(참깨)
1972,20220623,*시금치고추장무침,설탕(황설탕)
1973,20220623,*시금치고추장무침,참기름
1974,20220623,*시금치고추장무침,간장(양조간장)
1975,20220623,*시금치고추장무침,고추장
1976,20220623,*수제야채튀김/간장,깨(참깨)
1977,20220623,*수제야채튀김/간장,콩기름(대두유)
1978,20220623,*수제야채튀김/간장,간장(양조간장)
1979,20220623,*수제야채튀김/간장,식초(사과식초)
1980,20220623,*수제야채튀김/간장,튀김(채소튀김)
1981,20220623,*꿀대구구이,레몬
1982,20220623,*꿀대구구이,토마토
1983,20220623,*꿀대구구이,"마늘/껍질제거(깐것), 꼭지제거"
1984,20220623,*꿀대구구이,"생강/친환경, 껍질제거(깐것)"
1985,20220623,*꿀대구구이,대구살
1986,20220623,*꿀대구구이,물엿
1987,20220623,*꿀대구구이,설탕(황설탕)
1988,20220623,*꿀대구구이,밀가루(중력분)/외국산
1989,20220623,*꿀대구구이,올리브유
1990,20220623,*꿀대구구이,마요네즈
1991,20220623,*꿀대구구이,소금(고운소금)
1992,20220623,*꿀대구구이,후추
1993,20220623,*꿀대구구이,청주
1994,20220623,*꿀대구구이,꿀(아카시아꿀)
1995,20220623,*석박지,김치(섞박지)
1996,20220624,*보리밥,기능성찹쌀(칼슘강화)
1997,20220624,*보리밥,멥쌀(백미)
1998,20220624,*보리밥,보리(겉보리)/친환경
1999,20220624,*맑은콩나물국,마늘/껍질제거(깐것)
2000,20220624,*맑은콩나물국,"마늘/껍질제거(깐것), 꼭지제거"
2001,20220624,*맑은콩나물국,양파/껍질제거(깐것)
2002,20220624,*맑은콩나물국,콩나물
2003,20220624,*맑은콩나물국,고추(붉은고추(홍고추))
2004,20220624,*맑은콩나물국,고추(청양고추)
2005,20220624,*맑은콩나물국,파(대파)/껍질제거(깐것)
2006,20220624,*맑은콩나물국,"멸치(큰멸치, 대멸)"
2007,20220624,*맑은콩나물국,다시마/말린것(건조)
2008,20220624,*맑은콩나물국,간장(재래간장)
2009,20220624,*맑은콩나물국,소금(고운소금)
2010,20220624,*맑은콩나물국,소금(꽃소금)
2011,20220624,*볶음김치,"마늘/껍질제거(깐것), 꼭지제거"
2012,20220624,*볶음김치,양파/껍질제거(깐것)
2013,20220624,*볶음김치,파(대파)/껍질제거(깐것)
2014,20220624,*볶음김치,깨(참깨)
2015,20220624,*볶음김치,설탕(황설탕)
2016,20220624,*볶음김치,콩기름(대두유)
2017,20220624,*볶음김치,김치(배추김치)
2018,20220624,*볶음김치,김치(배추김치)/숙성시킨것
2019,20220624,*볶음김치,후추
2020,20220624,*멸치견과류볶음,아몬드/조미한것
2021,20220624,*멸치견과류볶음,아몬드/슬라이스
2022,20220624,*멸치견과류볶음,잣/볶은것
2023,20220624,*멸치견과류볶음,호두/볶은것
2024,20220624,*멸치견과류볶음,크랜베리
2025,20220624,*멸치견과류볶음,"마늘/껍질제거(깐것), 꼭지제거"
2026,20220624,*멸치견과류볶음,깨(참깨)
2027,20220624,*멸치견과류볶음,"멸치(작은멸치, 가이리)"
2028,20220624,*멸치견과류볶음,"멸치(작은멸치, 지리)/말린것(건조)"
2029,20220624,*멸치견과류볶음,물엿
2030,20220624,*멸치견과류볶음,설탕(황설탕)
2031,20220624,*멸치견과류볶음,설탕(흑설탕)
2032,20220624,*멸치견과류볶음,참기름
2033,20220624,*멸치견과류볶음,콩기름(대두유)
2034,20220624,*멸치견과류볶음,간장(양조간장)
2035,20220624,*옛날소시지전,부추
2036,20220624,*옛날소시지전,달걀
2037,20220624,*옛날소시지전,달걀(전란)
2038,20220624,*옛날소시지전,밀가루(중력분)/외국산
2039,20220624,*옛날소시지전,소시지(어육혼합핫도그소시지)
2040,20220624,*옛날소시지전,콩기름(대두유)
2041,20220624,*떡꼬치/강정소스,"땅콩/간것(가루, 분말)"
2042,20220624,*떡꼬치/강정소스,마늘
2043,20220624,*떡꼬치/강정소스,물엿
2044,20220624,*떡꼬치/강정소스,설탕(백설탕)
2045,20220624,*떡꼬치/강정소스,떡꼬치떡
2046,20220624,*떡꼬치/강정소스,참기름
2047,20220624,*떡꼬치/강정소스,콩기름(대두유)
2048,20220624,*떡꼬치/강정소스,간장(양조간장)
2049,20220624,*떡꼬치/강정소스,고추장
2050,20220624,*떡꼬치/강정소스,양념통닭소스
2051,20220624,*떡꼬치/강정소스,토마토케첩
2052,20220624,*떡꼬치/강정소스,핫소스
2053,20220624,*요구르트(65ml),발효유(액상요구르트)/가당
2054,20220627,*가바쌀밥,기능성멥쌀(가바)
2055,20220627,*가바쌀밥,멥쌀(백미)
2056,20220627,*가바쌀밥,찹쌀(백미)
2057,20220627,*조갯살순두부찌개,마늘
2058,20220627,*조갯살순두부찌개,"마늘/껍질제거(깐것), 꼭지제거"
2059,20220627,*조갯살순두부찌개,양파/껍질제거(깐것)
2060,20220627,*조갯살순두부찌개,고추(붉은고추(홍고추))
2061,20220627,*조갯살순두부찌개,고추(청양고추)
2062,20220627,*조갯살순두부찌개,"고추(풋고추(청고추, 재래종))"
2063,20220627,*조갯살순두부찌개,파(대파)/껍질제거(깐것)
2064,20220627,*조갯살순두부찌개,새우(꽃새우)/말린것(건조)
2065,20220627,*조갯살순두부찌개,"멸치(큰멸치, 대멸)"
2066,20220627,*조갯살순두부찌개,바지락살/생것
2067,20220627,*조갯살순두부찌개,다시마/말린것(건조)
2068,20220627,*조갯살순두부찌개,미역/말린것(건조)
2069,20220627,*조갯살순두부찌개,"돼지고기(뒷다리, 후지)/국산"
2070,20220627,*조갯살순두부찌개,한우(양지)
2071,20220627,*조갯살순두부찌개,두부(순두부)
2072,20220627,*조갯살순두부찌개,젓(새우젓(육젓))
2073,20220627,*조갯살순두부찌개,참기름
2074,20220627,*조갯살순두부찌개,간장(재래간장)
2075,20220627,*조갯살순두부찌개,고추장
2076,20220627,*조갯살순두부찌개,김치(배추김치)/숙성시킨것
2077,20220627,*조갯살순두부찌개,고춧가루
2078,20220627,*조갯살순두부찌개,소금(고운소금)
2079,20220627,*상추/쌈장,"마늘/껍질제거(깐것), 꼭지제거"
2080,20220627,*상추/쌈장,양파/껍질제거(깐것)
2081,20220627,*상추/쌈장,상추
2082,20220627,*상추/쌈장,상추(청상추)
2083,20220627,*상추/쌈장,고추(붉은고추(홍고추))
2084,20220627,*상추/쌈장,고추(청양고추)
2085,20220627,*상추/쌈장,고추(풋고추(청고추))
2086,20220627,*상추/쌈장,파(실파)/껍질제거(깐것)
2087,20220627,*상추/쌈장,물엿
2088,20220627,*상추/쌈장,설탕(황설탕)
2089,20220627,*상추/쌈장,참기름
2090,20220627,*상추/쌈장,고추장
2091,20220627,*상추/쌈장,된장
2092,20220627,*얼갈이장무침,"마늘/껍질제거(깐것), 꼭지제거"
2093,20220627,*얼갈이장무침,"배추(얼갈이, 단배추)"
2094,20220627,*얼갈이장무침,파(대파)/껍질제거(깐것)
2095,20220627,*얼갈이장무침,파(쪽파)
2096,20220627,*얼갈이장무침,깨(참깨)
2097,20220627,*얼갈이장무침,설탕(황설탕)
2098,20220627,*얼갈이장무침,참기름
2099,20220627,*얼갈이장무침,고추장
2100,20220627,*얼갈이장무침,된장
2101,20220627,*얼갈이장무침,소금(고운소금)
2102,20220627,*모듬캠핑구이,"마늘/껍질제거(깐것), 꼭지제거"
2103,20220627,*모듬캠핑구이,양파/껍질제거(깐것)
2104,20220627,*모듬캠핑구이,큰느타리버섯(새송이버섯)/친환경
2105,20220627,*모듬캠핑구이,파프리카(노랑파프리카)
2106,20220627,*모듬캠핑구이,파프리카(적색파프리카)/친환경
2107,20220627,*모듬캠핑구이,"돼지고기(뒷다리, 후지)/국산"
2108,20220627,*모듬캠핑구이,돼지고기(목살)
2109,20220627,*모듬캠핑구이,돼지고기(삼겹살)
2110,20220627,*모듬캠핑구이,"돼지고기(앞다리, 전지)"
2111,20220627,*모듬캠핑구이,올리브유
2112,20220627,*모듬캠핑구이,소금(솔트)/허브맛
2113,20220627,*모듬캠핑구이,후추
2114,20220627,*모듬캠핑구이,프랑크(안심푸랑크)
2115,20220627,*배추겉절이,김치(배추겉절이)
2116,20220628,*보조밥,기능성찹쌀(칼슘강화)
2117,20220628,*보조밥,멥쌀(백미)
2118,20220628,*냉메밀소바,무(왜무)
2119,20220628,*냉메밀소바,파(실파)/껍질제거(깐것)
2120,20220628,*냉메밀소바,김가루/조미한것
2121,20220628,*냉메밀소바,메밀국수/말린것(건조)
2122,20220628,*냉메밀소바,얼음
2123,20220628,*냉메밀소바,간장/조림용
2124,20220628,*냉메밀소바,고추냉이페이스트
2125,20220628,*양배추샐러드/케첩+마요D,양배추
2126,20220628,*양배추샐러드/케첩+마요D,"양배추(적채, 붉은양배추)"
2127,20220628,*양배추샐러드/케첩+마요D,마요네즈
2128,20220628,*양배추샐러드/케첩+마요D,토마토케첩
2129,20220628,*가쓰오꼬들단무지무침,"가다랑어/말린것(건조), 간것(가루, 분말), 다듬은것(손질)"
2130,20220628,*가쓰오꼬들단무지무침,포(가다랑어포)/고명용
2131,20220628,*가쓰오꼬들단무지무침,참기름
2132,20220628,*가쓰오꼬들단무지무침,단무지(꼬들단무지)
2133,20220628,*가쓰오꼬들단무지무침,소금(고운소금)
2134,20220628,*뱅글소세지,핫도그(추로스핫도그)/냉동
2135,20220628,*뱅글소세지,콩기름(대두유)
2136,20220628,*포기김치,김치(배추김치)
2137,20220629,영양닭죽,"밤/껍질제거(깐것), 조각낸것"
2138,20220629,영양닭죽,멥쌀(백미)
2139,20220629,영양닭죽,찹쌀(백미)
2140,20220629,영양닭죽,당근/껍질제거(깐것)
2141,20220629,영양닭죽,"마늘/껍질제거(깐것), 꼭지제거"
2142,20220629,영양닭죽,"생강/친환경, 껍질제거(깐것)"
2143,20220629,영양닭죽,양파/껍질제거(깐것)
2144,20220629,영양닭죽,파(실파)/껍질제거(깐것)
2145,20220629,영양닭죽,호박(애호박)
2146,20220629,영양닭죽,"녹두/말린것(건조), 껍질제거(깐것)"
2147,20220629,영양닭죽,밤콩
2148,20220629,영양닭죽,닭고기(성계)
2149,20220629,영양닭죽,소금(고운소금)
2150,20220629,영양닭죽,육수(닭육수)
2151,20220629,영양닭죽,후추
2152,20220629,*웨지감자튀김/케첩,콩기름(대두유)
2153,20220629,*웨지감자튀김/케첩,토마토케첩/소포장
2154,20220629,*웨지감자튀김/케첩,감자볼
2155,20220629,*웨지감자튀김/케첩,튀김(감자튀김)
2156,20220629,*배추겉절이,김치(배추겉절이)
2157,20220629,*에그드랍,파슬리/말린것(건조)
2158,20220629,*에그드랍,달걀
2159,20220629,*에그드랍,식빵
2160,20220629,*에그드랍,치즈(체다치즈)
2161,20220629,*에그드랍,골드키위퓨레
2162,20220629,*에그드랍,잼(딸기잼)
2163,20220629,*에그드랍,갈릭치즈소스
2164,20220629,*에그드랍,스리라차소스
2165,20220629,*에그드랍,햄/슬라이스
2166,20220629,*쿨피스(캔),탄산음료(파인애플소다)
2167,20220630,*콩나물밥/양념장,기능성찹쌀(칼슘강화)
2168,20220630,*콩나물밥/양념장,멥쌀(백미)
2169,20220630,*콩나물밥/양념장,당근/껍질제거(깐것)
2170,20220630,*콩나물밥/양념장,"마늘/껍질제거(깐것), 꼭지제거"
2171,20220630,*콩나물밥/양념장,달래
2172,20220630,*콩나물밥/양념장,콩나물/국산
2173,20220630,*콩나물밥/양념장,부추
2174,20220630,*콩나물밥/양념장,파(대파)/껍질제거(깐것)
2175,20220630,*콩나물밥/양념장,깨(검정깨(흑임자))/볶은것
2176,20220630,*콩나물밥/양념장,깨(참깨)
2177,20220630,*콩나물밥/양념장,"돼지고기(뒷다리, 후지)/국산"
2178,20220630,*콩나물밥/양념장,참기름
2179,20220630,*콩나물밥/양념장,간장(양조간장)
2180,20220630,*콩나물밥/양념장,고춧가루
2181,20220630,*유부미소된장국,마늘/껍질제거(깐것)
2182,20220630,*유부미소된장국,"마늘/껍질제거(깐것), 꼭지제거"
2183,20220630,*유부미소된장국,파(대파)/껍질제거(깐것)
2184,20220630,*유부미소된장국,파(실파)/껍질제거(깐것)
2185,20220630,*유부미소된장국,"멸치(큰멸치, 대멸)"
2186,20220630,*유부미소된장국,다시마/말린것(건조)
2187,20220630,*유부미소된장국,두부
2188,20220630,*유부미소된장국,유부
2189,20220630,*유부미소된장국,된장(일본된장)
2190,20220630,*닭장각바베큐,"마늘/껍질제거(깐것), 꼭지제거"
2191,20220630,*닭장각바베큐,"생강/국산, 껍질제거(깐것)"
2192,20220630,*닭장각바베큐,양파/껍질제거(깐것)
2193,20220630,*닭장각바베큐,파(대파)/껍질제거(깐것)
2194,20220630,*닭장각바베큐,닭고기(넓적다리)
2195,20220630,*닭장각바베큐,콩기름(대두유)
2196,20220630,*닭장각바베큐,고추장
2197,20220630,*닭장각바베큐,맛술
2198,20220630,*닭장각바베큐,소금(고운소금)
2199,20220630,*닭장각바베큐,숯불바비큐소스
2200,20220630,*닭장각바베큐,우스터소스
2201,20220630,*닭장각바베큐,토마토페이스트/친환경
2202,20220630,*닭장각바베큐,핫소스
2203,20220630,*닭장각바베큐,후추
2204,20220630,*닭장각바베큐,훈제향소스
2205,20220630,*닭장각바베큐,청주
2206,20220630,*포기김치,김치(배추김치)
2207,20220630,*딸기생크림와플,딸기
2208,20220630,*딸기생크림와플,와플(와플생크림)
2209,20220103,오곡영양찰밥,"멥쌀, 백미, 생것"
2210,20220103,오곡영양찰밥,"잡곡, 현미, 찹쌀, 현미찹쌀, 보리 등 생것"
2211,20220103,오곡영양찰밥,"찹쌀, 백미, 생것"
2212,20220103,오곡영양찰밥,"은행, 생것"
2213,20220103,오곡영양찰밥,"잣, 볶은것"
2214,20220103,오곡영양찰밥,"대추, 말린것"
2215,20220103,오곡영양찰밥,소금
2216,20220103,오곡영양찰밥,"인삼, 백삼, 말린것"
2217,20220103,단호박죽,"찹쌀, 가루"
2218,20220103,단호박죽,"설탕, 가루 "
2219,20220103,단호박죽,"팥, 붉은팥, 삶은것"
2220,20220103,단호박죽,"밤, 생것"
2221,20220103,단호박죽,"호박, 단호박, 생것"
2222,20220103,단호박죽,소금
2223,20220104,오리불고기채소비빔밥,"멥쌀, 백미, 생것"
2224,20220104,오리불고기채소비빔밥,"보리, 쌀보리, 도정, 생것"
2225,20220104,오리불고기채소비빔밥,"찹쌀, 백미, 생것"
2226,20220104,오리불고기채소비빔밥,물엿
2227,20220104,오리불고기채소비빔밥,"설탕, 가루 "
2228,20220104,오리불고기채소비빔밥,도토리묵
2229,20220104,오리불고기채소비빔밥,"참깨, 흰깨, 볶은것"
2230,20220104,오리불고기채소비빔밥,"김치, 열무 김치"
2231,20220104,오리불고기채소비빔밥,"마늘, 깐마늘, 생것"
2232,20220104,오리불고기채소비빔밥,"상추, 뚝섬적출면, 생것"
2233,20220104,오리불고기채소비빔밥,"양파, 생것"
2234,20220104,오리불고기채소비빔밥,"파, 실파, 생것"
2235,20220104,오리불고기채소비빔밥,"호박, 애호박, 생것"
2236,20220104,오리불고기채소비빔밥,매실청
2237,20220104,오리불고기채소비빔밥,"오리고기, 껍질 포함, 생것"
2238,20220104,오리불고기채소비빔밥,참기름
2239,20220104,오리불고기채소비빔밥,"고추장, 개량"
2240,20220104,오리불고기채소비빔밥,"후추, 검은후추, 가루 "
2241,20220225,모듬과일,"토마토, 생것"
2242,20220225,모듬과일,"멜론, 머스크, 생것"
2243,20220225,모듬과일,"사과, 부사(후지), 생것"
2244,20220225,모듬과일,"파인애플, 생것"
2245,20220310,불고기피자,"피자, 슈퍼슈프림 피자, 냉동"
2246,20220418,삼색묵무침,동부묵
2247,20220418,삼색묵무침,광천 미스 김자반
2248,20220418,삼색묵무침,"설탕, 가루 "
2249,20220418,삼색묵무침,"참깨, 검정깨, 볶은것"
2250,20220418,삼색묵무침,"당근, 뿌리, 생것"
2251,20220418,삼색묵무침,"부추, 산부추, 생것"
2252,20220418,삼색묵무침,"오이, 개량종, 생것"
2253,20220418,삼색묵무침,"파, 실파, 생것"
2254,20220418,삼색묵무침,참기름
2255,20220418,삼색묵무침,"간장, 재래"
2256,20220421,여유밥(자율),기능성멥쌀(쌀눈)
2257,20220421,여유밥(자율),멥쌀(백미)
2258,20220421,단호박스프,당근/껍질제거(깐것)
2259,20220421,단호박스프,호박(단호박)
2260,20220421,단호박스프,분말(크림수프분말)
2261,20220421,단호박스프,후추
2262,20220421,치커리사과겉절이,"사과(부사, 후지)"
2263,20220421,치커리사과겉절이,"마늘/껍질제거(깐것), 꼭지제거"
2264,20220421,치커리사과겉절이,치커리
2265,20220421,치커리사과겉절이,파(실파)/껍질제거(깐것)
2266,20220421,치커리사과겉절이,깨(참깨)/볶은것
2267,20220421,치커리사과겉절이,설탕(백설탕)/대(大)
2268,20220421,치커리사과겉절이,참기름
2269,20220421,치커리사과겉절이,소금(꽃소금)
2270,20220421,로제스파게티(고),토마토
2271,20220421,로제스파게티(고),"마늘/껍질제거(깐것), 꼭지제거"
2272,20220421,로제스파게티(고),양파/껍질제거(깐것)
2273,20220421,로제스파게티(고),양송이버섯
2274,20220421,로제스파게티(고),월계수잎
2275,20220421,로제스파게티(고),브로콜리
2276,20220421,로제스파게티(고),파슬리/말린것(건조)
2277,20220421,로제스파게티(고),피망(청피망)
2278,20220421,로제스파게티(고),파스타(스파게티면)
2279,20220421,로제스파게티(고),하이스가루
2280,20220421,로제스파게티(고),스파게티소스(로제소스)
2281,20220421,로제스파게티(고),스파게티소스(미트소스)
2282,20220421,로제스파게티(고),우스터소스
2283,20220421,로제스파게티(고),토마토케첩
2284,20220421,로제스파게티(고),토마토페이스트/친환경
2285,20220421,로제스파게티(고),후추
2286,20220421,로제스파게티(고),적포도주
2287,20220421,로제스파게티(고),미트볼/냉동
2288,20220421,떡베이컨말이구이,떡꼬치떡
2289,20220421,떡베이컨말이구이,타르타르소스
2290,20220421,깍두기,김치(깍두기)
2291,20220425,시험잘봐~간식PACK,떡(절편)
2292,20220425,시험잘봐~간식PACK,도넛(뉴페이스트리도넛)
2293,20220425,시험잘봐~간식PACK,우유
2294,20220425,시험잘봐~간식PACK,과채주스(귤농축과즙)
2295,20220425,시험잘봐~간식PACK,달걀훈제(참나무향)
2296,20220425,시험잘봐~간식PACK,젤리(과일젤리)
2297,20220426,시험잘봐~간식PACK,모둠견과
2298,20220426,시험잘봐~간식PACK,라면(수프포함)
2299,20220426,시험잘봐~간식PACK,와플/친환경
2300,20220426,시험잘봐~간식PACK,발효유(호상요구르트)/플레인
2301,20220426,시험잘봐~간식PACK,우유(블루베리우유)
2302,20220426,시험잘봐~간식PACK,"샌드위치(달걀, 치즈샌드위치)"
2303,20220426,시험잘봐~간식PACK,젤리(과일젤리)
2304,20220429,오리불고기채소비빔밥(고),기능성찹쌀(칼슘강화)
2305,20220429,오리불고기채소비빔밥(고),멥쌀(백미)
2306,20220429,오리불고기채소비빔밥(고),보리(쌀보리)
2307,20220429,오리불고기채소비빔밥(고),"마늘/껍질제거(깐것), 꼭지제거"
2308,20220429,오리불고기채소비빔밥(고),양파
2309,20220429,오리불고기채소비빔밥(고),상추
2310,20220429,오리불고기채소비빔밥(고),파(실파)/껍질제거(깐것)
2311,20220429,오리불고기채소비빔밥(고),호박(애호박)
2312,20220429,오리불고기채소비빔밥(고),깨(참깨)/볶은것
2313,20220429,오리불고기채소비빔밥(고),오리고기/불고기용
2314,20220429,오리불고기채소비빔밥(고),설탕(백설탕)/대(大)
2315,20220429,오리불고기채소비빔밥(고),묵(도토리묵)
2316,20220429,오리불고기채소비빔밥(고),참기름
2317,20220429,오리불고기채소비빔밥(고),매실농축액
2318,20220429,오리불고기채소비빔밥(고),고추장
2319,20220429,오리불고기채소비빔밥(고),후추
2320,20220429,콩나물국,"마늘/껍질제거(깐것), 꼭지제거"
2321,20220429,콩나물국,콩나물/친환경
2322,20220429,콩나물국,고추(청양고추)
2323,20220429,콩나물국,파(쪽파)
2324,20220429,콩나물국,혼합멸치/말린것(건조)
2325,20220429,콩나물국,소금(꽃소금)
2326,20220429,새송이버섯볶음,당근/껍질제거(깐것)
2327,20220429,새송이버섯볶음,양파/껍질제거(깐것)
2328,20220429,새송이버섯볶음,큰느타리버섯(새송이버섯)/일반
2329,20220429,새송이버섯볶음,브로콜리
2330,20220429,새송이버섯볶음,피망(청피망)
2331,20220429,새송이버섯볶음,피망(홍피망)
2332,20220429,새송이버섯볶음,깨(참깨)/볶은것
2333,20220429,새송이버섯볶음,올리브유
2334,20220429,새송이버섯볶음,참기름
2335,20220429,새송이버섯볶음,소금(꽃소금)
2336,20220429,호두고구마맛탕,호두/말린것(건조)
2337,20220429,호두고구마맛탕,고구마/껍질제거(깐것)
2338,20220429,호두고구마맛탕,물엿(황물엿)
2339,20220429,호두고구마맛탕,콩가루(땅콩가루)/국산
2340,20220429,호두고구마맛탕,유채씨유(카놀라유)
2341,20220429,호두고구마맛탕,현미유
2342,20220429,백김치,김치(백김치)
