SE_ID,SC_GRAD_VLUE,NGST_QY
166,거봉,21
167,현미밥,27
168,청국장찌개,36
169,콩나물파채무침,6
170,목살와인구이,16
171,거봉,21
172,현미밥,138
173,청국장찌개,120
174,콩나물파채무침,30
175,목살와인구이,40
176,총각김치,35
177,거봉,30
178,현미밥,138
179,콩나물파채무침,12
180,목살와인구이,36
181,총각김치,0
182,현미밥,138
183,청국장찌개,24
184,콩나물파채무침,12
185,목살와인구이,40
186,총각김치,0
187,거봉,27
188,현미밥,126
189,건새우아욱국,119
190,도라지오이생채,28
191,닭날개간장구이,60
192,아이스홍시,31
193,현미밥,126
194,건새우아욱국,119
195,도라지오이생채,6
196,두부/김치볶음,0
197,닭날개간장구이,60
198,아이스홍시,31
199,현미밥,75
200,건새우아욱국,104
201,도라지오이생채,16
202,두부/김치볶음,0
203,닭날개간장구이,60
204,아이스홍시,45
205,현미밥,113
206,건새우아욱국,134
207,도라지오이생채,0
208,두부/김치볶음,5
209,닭날개간장구이,60
210,아이스홍시,45
211,현미밥,113
212,건새우아욱국,134
213,두부/김치볶음,24
214,닭날개간장구이,60
215,아이스홍시,31
216,현미밥,151
217,건새우아욱국,44
218,도라지오이생채,0
219,두부/김치볶음,43
220,닭날개간장구이,60
221,아이스홍시,45
222,현미밥,151
223,건새우아욱국,119
224,도라지오이생채,4
225,두부/김치볶음,0
226,닭날개간장구이,60
227,아이스홍시,45
228,현미밥,126
229,건새우아욱국,59
230,두부/김치볶음,16
231,닭날개간장구이,60
232,아이스홍시,45
233,현미밥,126
234,건새우아욱국,149
235,도라지오이생채,28
236,두부/김치볶음,54
237,닭날개간장구이,60
238,아이스홍시,45
239,현미밥,126
240,건새우아욱국,74
241,도라지오이생채,3
242,두부/김치볶음,16
243,닭날개간장구이,60
244,아이스홍시,0
245,현미밥,151
246,건새우아욱국,119
247,도라지오이생채,9
248,두부/김치볶음,21
249,닭날개간장구이,60
250,아이스홍시,45
251,현미밥,126
252,건새우아욱국,104
253,도라지오이생채,9
254,두부/김치볶음,0
255,닭날개간장구이,0
256,아이스홍시,36
257,현미밥,126
258,건새우아욱국,89
259,도라지오이생채,12
260,닭날개간장구이,60
261,아이스홍시,45
262,현미밥,120
263,건새우아욱국,59
264,도라지오이생채,19
265,두부/김치볶음,27
266,닭날개간장구이,60
267,아이스홍시,0
268,현미밥,126
269,건새우아욱국,59
270,도라지오이생채,0
271,두부/김치볶음,30
272,닭날개간장구이,30
273,아이스홍시,45
274,현미밥,107
275,건새우아욱국,59
276,도라지오이생채,6
277,두부/김치볶음,16
278,닭날개간장구이,60
279,아이스홍시,45
280,현미밥,113
281,건새우아욱국,134
282,도라지오이생채,9
283,두부/김치볶음,24
284,닭날개간장구이,60
285,아이스홍시,45
286,현미밥,126
287,건새우아욱국,149
288,도라지오이생채,0
289,닭날개간장구이,60
290,아이스홍시,45
291,현미밥,113
292,건새우아욱국,74
293,도라지오이생채,0
294,두부/김치볶음,21
295,닭날개간장구이,60
296,아이스홍시,45
297,현미밥,94
298,건새우아욱국,44
299,도라지오이생채,3
300,두부/김치볶음,0
301,닭날개간장구이,60
302,아이스홍시,31
303,현미밥,126
304,건새우아욱국,29
305,도라지오이생채,35
306,두부/김치볶음,5
307,닭날개간장구이,60
308,아이스홍시,9
309,현미밥,113
310,건새우아욱국,44
311,두부/김치볶음,0
312,닭날개간장구이,60
313,아이스홍시,0
314,현미밥,120
315,건새우아욱국,22
316,도라지오이생채,3
317,두부/김치볶음,19
318,닭날개간장구이,60
319,아이스홍시,0
320,현미밥,126
321,건새우아욱국,74
322,도라지오이생채,3
323,두부/김치볶음,27
324,닭날개간장구이,60
325,아이스홍시,45
326,현미밥,126
327,건새우아욱국,149
328,도라지오이생채,16
329,두부/김치볶음,38
330,닭날개간장구이,60
331,아이스홍시,45
332,현미밥,126
333,건새우아욱국,104
334,두부/김치볶음,27
335,닭날개간장구이,60
336,아이스홍시,45
337,현미밥,113
338,건새우아욱국,134
339,도라지오이생채,19
340,두부/김치볶음,70
341,닭날개간장구이,60
342,아이스홍시,45
343,현미밥,107
344,건새우아욱국,59
345,도라지오이생채,6
346,두부/김치볶음,10
347,닭날개간장구이,60
348,아이스홍시,45
349,현미밥,0
350,건새우아욱국,37
351,도라지오이생채,0
352,두부/김치볶음,19
353,닭날개간장구이,60
354,아이스홍시,0
355,현미밥,107
356,건새우아욱국,59
357,도라지오이생채,16
358,닭날개간장구이,60
359,아이스홍시,45
360,현미밥,126
361,건새우아욱국,134
362,도라지오이생채,9
363,두부/김치볶음,0
364,닭날개간장구이,60
365,아이스홍시,45
366,현미밥,126
367,건새우아욱국,74
368,도라지오이생채,6
369,두부/김치볶음,46
370,닭날개간장구이,60
371,아이스홍시,36
372,현미밥,126
373,건새우아욱국,52
374,도라지오이생채,12
375,두부/김치볶음,0
376,닭날개간장구이,60
377,아이스홍시,18
378,현미밥,126
379,건새우아욱국,89
380,두부/김치볶음,49
381,닭날개간장구이,60
382,아이스홍시,45
383,현미밥,107
384,건새우아욱국,74
385,도라지오이생채,9
386,두부/김치볶음,43
387,닭날개간장구이,60
388,아이스홍시,31
389,현미밥,113
390,건새우아욱국,59
391,도라지오이생채,6
392,두부/김치볶음,10
393,닭날개간장구이,30
394,아이스홍시,13
395,현미밥,25
396,건새우아욱국,0
397,도라지오이생채,3
398,두부/김치볶음,10
399,닭날개간장구이,60
400,아이스홍시,13
401,현미밥,37
402,건새우아욱국,44
403,도라지오이생채,3
404,두부/김치볶음,10
405,닭날개간장구이,60
406,아이스홍시,45
407,현미밥,113
408,도라지오이생채,6
409,두부/김치볶음,0
410,닭날개간장구이,60
411,아이스홍시,45
412,현미밥,126
413,건새우아욱국,89
414,도라지오이생채,12
415,두부/김치볶음,38
416,닭날개간장구이,60
417,아이스홍시,45
418,현미밥,126
419,건새우아욱국,89
420,도라지오이생채,16
421,두부/김치볶음,38
422,닭날개간장구이,60
423,아이스홍시,45
424,현미밥,113
425,건새우아욱국,104
426,도라지오이생채,12
427,두부/김치볶음,16
428,닭날개간장구이,60
429,아이스홍시,27
430,현미밥,25
431,건새우아욱국,59
432,도라지오이생채,0
433,두부/김치볶음,5
434,닭날개간장구이,60
435,아이스홍시,9
436,현미밥,31
437,건새우아욱국,44
438,도라지오이생채,3
439,닭날개간장구이,60
440,아이스홍시,0
441,현미밥,126
442,건새우아욱국,74
443,두부/김치볶음,43
444,닭날개간장구이,60
445,아이스홍시,45
446,현미밥,126
447,건새우아욱국,59
448,도라지오이생채,22
449,두부/김치볶음,16
450,닭날개간장구이,60
451,아이스홍시,45
452,현미밥,12
453,건새우아욱국,126
454,도라지오이생채,0
455,두부/김치볶음,5
456,닭날개간장구이,60
457,아이스홍시,45
458,현미밥,126
459,건새우아욱국,149
460,도라지오이생채,9
461,두부/김치볶음,40
462,닭날개간장구이,60
463,아이스홍시,45
464,현미밥,126
465,건새우아욱국,74
466,도라지오이생채,3
467,두부/김치볶음,0
468,닭날개간장구이,60
469,아이스홍시,45
470,현미밥,126
471,도라지오이생채,16
472,두부/김치볶음,16
473,닭날개간장구이,60
474,아이스홍시,22
475,현미밥,126
476,건새우아욱국,111
477,도라지오이생채,9
478,두부/김치볶음,54
479,닭날개간장구이,60
480,아이스홍시,45
481,현미밥,37
482,건새우아욱국,14
483,도라지오이생채,12
484,두부/김치볶음,21
485,닭날개간장구이,60
486,아이스홍시,45
487,현미밥,75
488,건새우아욱국,29
489,도라지오이생채,12
490,두부/김치볶음,49
491,닭날개간장구이,60
492,현미밥,113
493,건새우아욱국,134
494,도라지오이생채,6
495,두부/김치볶음,43
496,닭날개간장구이,60
497,아이스홍시,45
498,현미밥,75
499,건새우아욱국,14
500,도라지오이생채,6
501,두부/김치볶음,10
502,닭날개간장구이,60
503,아이스홍시,45
504,현미밥,101
505,건새우아욱국,44
506,도라지오이생채,17
507,두부/김치볶음,0
508,닭날개간장구이,60
509,아이스홍시,45
510,현미밥,113
511,도라지오이생채,25
512,두부/김치볶음,21
513,닭날개간장구이,60
514,아이스홍시,45
515,현미밥,50
516,건새우아욱국,104
517,도라지오이생채,0
518,닭날개간장구이,60
519,아이스홍시,45
520,현미밥,126
521,건새우아욱국,104
522,도라지오이생채,0
523,두부/김치볶음,49
524,닭날개간장구이,30
525,아이스홍시,45
526,현미밥,113
527,건새우아욱국,111
528,도라지오이생채,3
529,두부/김치볶음,16
530,닭날개간장구이,60
531,아이스홍시,45
532,현미밥,113
533,건새우아욱국,82
534,도라지오이생채,9
535,두부/김치볶음,16
536,닭날개간장구이,6
537,아이스홍시,13
538,현미밥,107
539,건새우아욱국,14
540,도라지오이생채,9
541,두부/김치볶음,43
542,닭날개간장구이,60
543,아이스홍시,45
544,현미밥,126
545,건새우아욱국,134
546,도라지오이생채,3
547,두부/김치볶음,49
548,닭날개간장구이,12
549,아이스홍시,18
550,현미밥,126
551,건새우아욱국,149
552,도라지오이생채,9
553,두부/김치볶음,60
554,닭날개간장구이,60
555,아이스홍시,45
556,현미밥,126
557,건새우아욱국,104
558,두부/김치볶음,46
559,닭날개간장구이,60
560,아이스홍시,45
561,현미밥,126
562,건새우아욱국,59
563,도라지오이생채,16
564,두부/김치볶음,32
565,닭날개간장구이,60
566,아이스홍시,45
567,현미밥,63
568,건새우아욱국,119
569,도라지오이생채,3
570,두부/김치볶음,16
571,닭날개간장구이,0
572,아이스홍시,0
573,기장밥,140
574,갈비탕,241
575,골뱅이무침,4
576,햄전,0
577,호박전,33
578,깍두기,0
579,배,0
580,기장밥,140
581,갈비탕,268
582,햄전,20
583,호박전,33
584,깍두기,0
585,배,90
586,기장밥,140
587,갈비탕,214
588,골뱅이무침,48
589,햄전,16
590,호박전,33
591,깍두기,15
592,배,90
593,기장밥,140
594,갈비탕,214
595,골뱅이무침,19
596,햄전,20
597,호박전,33
598,깍두기,37
599,배,90
600,기장밥,140
601,갈비탕,214
602,골뱅이무침,14
603,햄전,20
604,호박전,0
605,깍두기,0
606,배,90
607,기장밥,140
608,갈비탕,241
609,골뱅이무침,9
610,햄전,20
611,호박전,33
612,깍두기,25
613,배,90
614,기장밥,140
615,갈비탕,214
616,골뱅이무침,4
617,햄전,4
618,호박전,0
619,깍두기,10
620,배,45
621,기장밥,140
622,갈비탕,214
623,골뱅이무침,14
624,햄전,0
625,호박전,0
626,깍두기,10
627,배,90
628,기장밥,140
629,갈비탕,187
630,골뱅이무침,0
631,햄전,20
632,호박전,33
633,깍두기,10
634,배,90
635,기장밥,140
636,갈비탕,160
637,햄전,16
638,깍두기,25
639,배,90
640,기장밥,140
641,갈비탕,214
642,골뱅이무침,4
643,햄전,20
644,호박전,3
645,깍두기,22
646,배,90
647,기장밥,140
648,갈비탕,241
649,골뱅이무침,9
650,햄전,20
651,호박전,33
652,깍두기,15
653,배,90
654,기장밥,84
655,갈비탕,268
656,골뱅이무침,19
657,햄전,20
658,호박전,0
659,깍두기,17
660,배,36
661,기장밥,98
662,갈비탕,187
663,골뱅이무침,9
664,햄전,16
665,호박전,33
666,깍두기,7
667,배,90
668,기장밥,112
669,갈비탕,254
670,골뱅이무침,19
671,햄전,20
672,호박전,33
673,깍두기,25
674,배,0
675,기장밥,140
676,갈비탕,268
677,골뱅이무침,14
678,햄전,16
679,호박전,33
680,깍두기,15
681,배,90
682,기장밥,140
683,갈비탕,214
684,골뱅이무침,9
685,햄전,20
686,호박전,33
687,깍두기,15
688,배,36
689,기장밥,140
690,갈비탕,268
691,골뱅이무침,43
692,햄전,20
693,호박전,33
694,깍두기,25
695,배,90
696,기장밥,140
697,갈비탕,214
698,골뱅이무침,41
699,햄전,20
700,호박전,33
701,깍두기,25
702,배,0
703,기장밥,140
704,갈비탕,268
705,골뱅이무침,24
706,호박전,0
707,배,0
708,기장밥,126
709,갈비탕,214
710,골뱅이무침,0
711,햄전,20
712,호박전,0
713,깍두기,0
714,배,63
715,기장밥,140
716,갈비탕,214
717,골뱅이무침,24
718,햄전,14
719,호박전,0
720,깍두기,0
721,배,9
722,기장밥,140
723,갈비탕,214
724,햄전,12
725,호박전,0
726,기장밥,140
727,갈비탕,187
728,골뱅이무침,14
729,햄전,20
730,호박전,33
731,깍두기,10
732,기장밥,140
733,갈비탕,214
734,골뱅이무침,14
735,햄전,14
736,깍두기,10
737,배,90
738,기장밥,140
739,갈비탕,241
740,골뱅이무침,24
741,햄전,20
742,호박전,0
743,깍두기,0
744,배,0
745,기장밥,140
746,갈비탕,160
747,골뱅이무침,24
748,햄전,20
749,호박전,0
750,깍두기,5
751,배,63
752,기장밥,140
753,갈비탕,187
754,골뱅이무침,4
755,햄전,20
756,호박전,0
757,깍두기,25
758,배,90
759,기장밥,140
760,갈비탕,214
761,골뱅이무침,24
762,햄전,14
763,호박전,16
764,깍두기,10
765,배,90
766,기장밥,140
767,갈비탕,214
768,골뱅이무침,9
769,햄전,20
770,호박전,33
771,깍두기,10
772,배,90
773,기장밥,140
774,갈비탕,268
775,골뱅이무침,43
776,햄전,20
777,호박전,33
778,깍두기,15
779,배,90
780,기장밥,140
781,갈비탕,241
782,골뱅이무침,14
783,햄전,20
784,호박전,0
785,깍두기,10
786,배,0
787,기장밥,140
788,갈비탕,227
789,골뱅이무침,4
790,햄전,0
791,호박전,33
792,깍두기,0
793,배,90
794,기장밥,14
795,갈비탕,187
796,골뱅이무침,14
797,햄전,20
798,호박전,0
799,깍두기,0
800,배,90
801,기장밥,140
802,갈비탕,214
803,골뱅이무침,29
804,햄전,12
805,호박전,0
806,깍두기,0
807,배,0
808,기장밥,140
809,갈비탕,241
810,골뱅이무침,4
811,햄전,20
812,호박전,33
813,깍두기,25
814,배,0
815,기장밥,140
816,갈비탕,160
817,골뱅이무침,29
818,햄전,20
819,깍두기,0
820,배,81
821,기장밥,140
822,갈비탕,214
823,골뱅이무침,19
824,햄전,10
825,호박전,33
826,깍두기,0
827,배,90
828,기장밥,140
829,갈비탕,187
830,골뱅이무침,29
831,햄전,20
832,호박전,33
833,깍두기,15
834,배,90
835,기장밥,140
836,갈비탕,214
837,골뱅이무침,24
838,햄전,12
839,호박전,0
840,깍두기,25
841,배,90
842,기장밥,98
843,갈비탕,214
844,골뱅이무침,21
845,햄전,20
846,호박전,33
847,깍두기,25
848,배,0
849,기장밥,140
850,갈비탕,187
851,골뱅이무침,9
852,햄전,0
853,호박전,0
854,깍두기,0
855,배,45
856,기장밥,140
857,갈비탕,214
858,햄전,20
859,호박전,33
860,깍두기,15
861,배,90
862,기장밥,140
863,갈비탕,241
864,골뱅이무침,4
865,햄전,20
866,호박전,33
867,깍두기,25
868,배,90
869,기장밥,140
870,갈비탕,241
871,골뱅이무침,14
872,햄전,12
873,호박전,33
874,깍두기,17
875,기장밥,140
876,갈비탕,107
877,골뱅이무침,9
878,햄전,0
879,호박전,0
880,깍두기,0
881,배,54
882,기장밥,140
883,갈비탕,187
884,골뱅이무침,4
885,햄전,20
886,호박전,0
887,깍두기,0
888,배,0
889,기장밥,140
890,갈비탕,214
891,골뱅이무침,19
892,햄전,20
893,호박전,33
894,깍두기,0
895,배,90
896,기장밥,140
897,갈비탕,214
898,골뱅이무침,19
899,햄전,20
900,호박전,33
901,깍두기,25
902,배,90
903,기장밥,84
904,갈비탕,160
905,햄전,6
906,호박전,0
907,깍두기,0
908,기장밥,112
909,갈비탕,187
910,골뱅이무침,0
911,햄전,12
912,호박전,0
913,깍두기,0
914,기장밥,140
915,갈비탕,187
916,골뱅이무침,0
917,햄전,0
918,호박전,0
919,깍두기,0
920,기장밥,28
921,갈비탕,160
922,골뱅이무침,0
923,깍두기,0
924,배,63
925,기장밥,56
926,갈비탕,214
927,골뱅이무침,24
928,햄전,20
929,호박전,33
930,깍두기,7
931,배,45
932,기장밥,42
933,갈비탕,214
934,골뱅이무침,9
935,햄전,3
936,호박전,33
937,배,36
938,기장밥,126
939,갈비탕,187
940,골뱅이무침,4
941,깍두기,15
942,기장밥,140
943,갈비탕,227
944,골뱅이무침,14
945,햄전,20
946,호박전,33
947,깍두기,0
948,배,90
949,기장밥,140
950,갈비탕,214
951,햄전,0
952,호박전,0
953,깍두기,10
954,배,90
955,기장밥,42
956,갈비탕,214
957,햄전,8
958,호박전,0
959,깍두기,0
960,배,0
961,기장밥,42
962,갈비탕,187
963,햄전,0
964,호박전,0
965,기장밥,126
966,갈비탕,214
967,골뱅이무침,4
968,햄전,20
969,호박전,33
970,깍두기,10
971,배,63
972,기장밥,126
973,갈비탕,268
974,골뱅이무침,14
975,햄전,20
976,호박전,33
977,깍두기,10
978,배,0
979,기장밥,140
980,갈비탕,241
981,골뱅이무침,29
982,햄전,20
983,호박전,33
984,깍두기,15
985,배,90
986,기장밥,140
987,갈비탕,187
988,골뱅이무침,9
989,햄전,20
990,호박전,0
991,깍두기,0
992,배,54
993,기장밥,140
994,갈비탕,268
995,골뱅이무침,9
996,햄전,20
997,호박전,0
998,깍두기,0
999,배,90
1000,기장밥,140
1001,갈비탕,214
1002,골뱅이무침,21
1003,햄전,20
1004,호박전,33
1005,깍두기,25
1006,배,90
1007,기장밥,112
1008,갈비탕,201
1009,골뱅이무침,17
1010,햄전,0
1011,호박전,0
1012,깍두기,10
1013,배,0
1014,기장밥,119
1015,갈비탕,268
1016,골뱅이무침,0
1017,햄전,0
1018,호박전,0
1019,깍두기,10
1020,배,0
1021,기장밥,140
1022,갈비탕,268
1023,골뱅이무침,0
1024,햄전,20
1025,호박전,0
1026,깍두기,0
1027,배,0
1028,기장밥,140
1029,갈비탕,187
1030,골뱅이무침,4
1031,햄전,20
1032,호박전,33
1033,깍두기,30
1034,배,90
1035,기장밥,91
1036,갈비탕,241
1037,골뱅이무침,0
1038,햄전,0
1039,호박전,0
1040,깍두기,0
1041,배,0
1042,기장밥,140
1043,갈비탕,214
1044,골뱅이무침,4
1045,햄전,0
1046,호박전,0
1047,깍두기,37
1048,배,0
1049,기장밥,140
1050,갈비탕,241
1051,골뱅이무침,19
1052,햄전,0
1053,호박전,33
1054,깍두기,22
1055,배,18
1056,기장밥,140
1057,갈비탕,268
1058,골뱅이무침,19
1059,햄전,20
1060,호박전,0
1061,깍두기,22
1062,배,90
1063,기장밥,140
1064,갈비탕,268
1065,골뱅이무침,14
1066,햄전,20
1067,호박전,33
1068,깍두기,25
1069,배,90
1070,기장밥,42
1071,갈비탕,227
1072,골뱅이무침,0
1073,햄전,10
1074,호박전,33
1075,깍두기,0
1076,배,90
1077,기장밥,140
1078,갈비탕,241
1079,햄전,12
1080,호박전,0
1081,깍두기,25
1082,배,0
1083,기장밥,42
1084,갈비탕,134
1085,골뱅이무침,0
1086,햄전,20
1087,호박전,0
1088,깍두기,0
1089,배,90
1090,기장밥,140
1091,갈비탕,241
1092,햄전,20
1093,호박전,33
1094,깍두기,0
1095,배,90
1096,기장밥,140
1097,갈비탕,241
1098,골뱅이무침,14
1099,햄전,20
1100,호박전,33
1101,깍두기,25
1102,배,90
1103,기장밥,98
1104,갈비탕,214
1105,골뱅이무침,4
1106,햄전,12
1107,호박전,33
1108,깍두기,25
1109,배,90
1110,기장밥,84
1111,갈비탕,187
1112,골뱅이무침,19
1113,햄전,10
1114,호박전,33
1115,깍두기,0
1116,배,0
1117,기장밥,140
1118,갈비탕,187
1119,골뱅이무침,39
1120,햄전,10
1121,호박전,33
1122,깍두기,7
1123,배,90
1124,기장밥,140
1125,갈비탕,134
1126,햄전,20
1127,호박전,0
1128,배,90
1129,기장밥,140
1130,갈비탕,160
1131,골뱅이무침,9
1132,햄전,20
1133,호박전,33
1134,깍두기,0
1135,배,90
1136,기장밥,140
1137,갈비탕,241
1138,골뱅이무침,9
1139,햄전,20
1140,호박전,33
1141,깍두기,25
1142,배,63
1143,기장밥,140
1144,갈비탕,187
1145,햄전,14
1146,호박전,33
1147,깍두기,0
1148,배,0
1149,기장밥,140
1150,갈비탕,214
1151,골뱅이무침,4
1152,햄전,20
1153,호박전,0
1154,깍두기,12
1155,배,0
1156,기장밥,140
1157,갈비탕,241
1158,골뱅이무침,9
1159,햄전,0
1160,호박전,0
1161,깍두기,30
1162,배,90
1163,기장밥,140
1164,갈비탕,160
1165,골뱅이무침,24
1166,햄전,4
1167,호박전,0
1168,깍두기,0
1169,배,90
1170,기장밥,28
1171,갈비탕,187
1172,골뱅이무침,0
1173,햄전,10
1174,호박전,0
1175,깍두기,7
1176,배,90
1177,기장밥,133
1178,갈비탕,53
1179,골뱅이무침,0
1180,햄전,20
1181,호박전,0
1182,깍두기,17
1183,배,90
1184,기장밥,70
1185,갈비탕,241
1186,골뱅이무침,0
1187,햄전,20
1188,호박전,33
1189,깍두기,5
1190,배,90
1191,기장밥,42
1192,갈비탕,187
1193,골뱅이무침,14
1194,햄전,10
1195,호박전,0
1196,배,90
1197,기장밥,140
1198,갈비탕,214
1199,골뱅이무침,0
1200,햄전,20
1201,호박전,33
1202,깍두기,0
1203,배,54
1204,기장밥,140
1205,갈비탕,214
1206,골뱅이무침,29
1207,햄전,20
1208,호박전,33
1209,깍두기,0
1210,배,90
1211,기장밥,140
1212,갈비탕,241
1213,골뱅이무침,0
1214,햄전,20
1215,호박전,33
1216,깍두기,7
1217,배,90
1218,기장밥,28
1219,갈비탕,160
1220,골뱅이무침,0
1221,햄전,20
1222,호박전,0
1223,깍두기,0
1224,기장밥,133
1225,갈비탕,214
1226,골뱅이무침,2
1227,햄전,20
1228,호박전,9
1229,깍두기,17
1230,배,90
1231,기장밥,98
1232,갈비탕,160
1233,골뱅이무침,2
1234,햄전,20
1235,호박전,0
1236,깍두기,25
1237,배,90
1238,기장밥,140
1239,갈비탕,214
1240,골뱅이무침,0
1241,햄전,20
1242,호박전,0
1243,배,90
1244,기장밥,140
1245,갈비탕,214
1246,골뱅이무침,14
1247,햄전,20
1248,호박전,33
1249,깍두기,7
1250,배,90
1251,기장밥,133
1252,갈비탕,268
1253,골뱅이무침,4
1254,햄전,0
1255,호박전,0
1256,깍두기,30
1257,배,90
1258,기장밥,42
1259,갈비탕,160
1260,골뱅이무침,2
1261,깍두기,0
1262,배,0
1263,기장밥,126
1264,갈비탕,241
1265,골뱅이무침,48
1266,햄전,20
1267,호박전,33
1268,깍두기,37
1269,배,90
1270,기장밥,98
1271,갈비탕,187
1272,햄전,20
1273,호박전,0
1274,깍두기,0
1275,배,81
1276,기장밥,140
1277,갈비탕,268
1278,햄전,20
1279,호박전,0
1280,깍두기,0
1281,배,90
1282,기장밥,70
1283,갈비탕,214
1284,골뱅이무침,2
1285,햄전,6
1286,호박전,33
1287,깍두기,52
1288,배,9
1289,기장밥,140
1290,갈비탕,241
1291,골뱅이무침,4
1292,햄전,20
1293,호박전,33
1294,깍두기,37
1295,배,90
1296,기장밥,112
1297,갈비탕,187
1298,골뱅이무침,7
1299,햄전,20
1300,호박전,0
1301,깍두기,30
1302,배,90
1303,기장밥,140
1304,갈비탕,268
1305,햄전,20
1306,호박전,33
1307,깍두기,37
1308,배,90
1309,기장밥,140
1310,갈비탕,241
1311,골뱅이무침,9
1312,햄전,20
1313,호박전,33
1314,깍두기,10
1315,배,90
1316,기장밥,140
1317,갈비탕,241
1318,골뱅이무침,17
1319,햄전,20
1320,깍두기,5
1321,배,90
1322,기장밥,126
1323,갈비탕,241
1324,골뱅이무침,19
1325,햄전,20
1326,호박전,0
1327,깍두기,17
1328,배,90
1329,기장밥,140
1330,갈비탕,214
1331,골뱅이무침,9
1332,햄전,20
1333,호박전,0
1334,깍두기,30
1335,배,0
1336,기장밥,0
1337,갈비탕,134
1338,골뱅이무침,4
1339,호박전,0
1340,깍두기,12
1341,배,90
1342,기장밥,42
1343,갈비탕,0
1344,골뱅이무침,19
1345,햄전,10
1346,호박전,0
1347,깍두기,0
1348,배,0
1349,기장밥,140
1350,갈비탕,241
1351,햄전,20
1352,호박전,0
1353,깍두기,22
1354,배,90
1355,기장밥,70
1356,갈비탕,187
1357,골뱅이무침,4
1358,햄전,20
1359,호박전,0
1360,깍두기,0
1361,배,0
1362,기장밥,42
1363,갈비탕,187
1364,골뱅이무침,14
1365,햄전,0
1366,호박전,0
1367,깍두기,12
1368,배,0
1369,기장밥,140
1370,갈비탕,187
1371,골뱅이무침,4
1372,햄전,12
1373,호박전,0
1374,깍두기,5
1375,배,0
1376,기장밥,133
1377,갈비탕,241
1378,햄전,20
1379,호박전,33
1380,깍두기,25
1381,배,90
1382,기장밥,140
1383,갈비탕,241
1384,골뱅이무침,17
